Rank,Song,Artist,Year,Lyrics
27,Biggest Part of Me,Ambrosia,1980,"b""Yeah\n There's a new sun a-risin'\n I can see a new horizon\n That will keep me realizin'\nYou're the biggest part of me\n Need your lovin' here beside me\n Need you close enough to guide me\n I've been hopin' you would find me\nYou're the biggest part of me\nWell make a wish baby\nWell and I will make it come true\nMake a list baby\nOf the things I'll do for you\nAin't no risk now\nIn lettin' my love rain down on you\nSo we could wash away the past\nSo that we may start anew\n Risin' over my shoulder\n Gettin' better as we're older\n All I want to do is hold her\nShe's the life that breathes in me\n Got a feelin' that forever\n We are gonna stay together\n For me there's nothin' better\nYou're biggest part of me\nWell make a wish baby \nWell and I will make it come true\nMake a list baby \nOf the things I'll do for you\nAin't no risk now\nIn lettin' my love rain down on you\nSo we could wash away the past\nSo that we may start anew\nOooh yeah yeah yeah\nOh oh-oh\nBaby more than an easy feelin'\nShe brings joy to me\nHow can I tell you\nWhat it means to me?\nFlow like a lazy river\nFor an eternity yeah\nI've finally found someone\nWho believes in me \nAnd now I'll never leave \nYeah yeah\nOh not to doubt now\nMmm make life grand\nWell make a wish baby \nWell and I will make it come true\nMake a list baby \nOf the things I'll do for you\nAin't no risk now\nIn lettin' my love rain down on you\nSo we could wash away the past\nSo that we may start anew yeah yeah yeah yeah\n Need your lovin' here beside me\n Keep it close enough to guide me\n From the fears that are inside of me\nYou're the biggest part of me\n Got a feeling that forever\n We are gonna stay together\n From now until forever\nYou're the biggest part of me\nYou're the life that breathes in me\nYou're the biggest part of me mmm\nYou changed my life\nYou made it right\nAnd I'll be a servant to you\nFor the rest of my life\nYou're the biggest part f me\nAhh"""
28,This Is It,Kenny Loggins,1980,"b""There've been times in my life\nI've been wondering why\nStill somehow I believed we'd always survive\nNow I'm not so sure you're waiting to hear\nOne good reason to try\nBut what more can I say\nWhat's left to provide\nAre you gonna wait for a sign your miracle\nStand up and fight\nMake no mistake where you are\nYour back's to the corner\nDon't be a fool anymore\nThe waiting is over no room to run\nNo way to hide\nNo time for wonderin' why\nIt's here the moment is now about to decide\nLet 'em believe\nLeave 'em behind\nBut keep me near in your heart\nKnow whatever you do\nI'm here by your side\nFor once in your life\nHere's your miracle\nStand up and fight\nMake no mistake where you are\nYou're goin' no further\nUntil it's over and done\nWhoa-oh-ho whoa-aaah\nIt's not up to me this time\nComes a day in every life\nMake no mistake where you are\nYou're goin' no further\nUntil it's over and done\nOne way or another\nYour back's to the corner\nThe waiting is over\nYou're goin' no further"""
29,Cupid/I've Loved You for a Long Time,The Spinners,1980,"b""Cupid draw back your bow and let your arrow go\nStraight to my lover's heart for me nobody but me\nCupid please hear my cry and let your arrow fly\nStraight to my lover's heart for me\nNow I don't mean to bother you but I'm in distress\nThere's danger of me losin' all of my happiness\nFor I love a girl who doesn't know I exist\nAnd this you can fix\nSo Cupid draw back your bow and let your arrow go\nStraight to my lover's heart for me nobody but me\nCupid please hear my cry and let your arrow fly\nStraight to my lover's heart for me\nNow Cupid if your arrow make a love storm for me\nI promise I will love her until eternity\nI know between the two of us her heart we can steal\nHelp me if you will\nSo Cupid draw back your bow and let your arrow go\nStraight to my lover's heart for me nobody but me\nCupid please hear my tears and let your arrow come near\nStraight to my lover's heart for me\nI know that you heard it before but Cupid don't go\nWhat would we do if you didn't exist?\nWe can't be sure but please don't ignore\nCupid the reason you're here\nI know that you're feeling discouraged\nYou think no one cares about love\nSo Cupid please do us a favor\nJust pick up your bow and let your arrow go\nCupid draw back your bow and let your arrow go\nStraight to my lover's heart for me nobody but me\nCupid please hear my cry and let your arrow fly\nStraight to my lover's heart for me"""
30,Let's Get Serious,Jermaine Jackson,1980,"b""Close my eyes and I see your face at night\nToss and turn fall to sleep holding my pillow tight\nAll the time I think of you you're with me no matter what I do\nWalk around with a smile upon my face\nIn my mind you have taken up permanent space\nI am feeling what I can't explain and if what you're feeling is the same\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nS.E.R.I.O.U.S\nBaby let's get serious\nYeh yeh yeh yeh yeh yeh yeh yeh yeh yeh\nIn your arms is the place I wanna be\nWith my love in you and your love inside of me\nLonging for each other just ain't fair\nWhen we've got so much we wanna share\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nLet's get serious\nLet's get serious\nLet's get serious and fall in love\nBoth of us feel like exploding 'cos this stuffs too hot for holding\nLet's get serious and fall in love\nGirl you've got my body moaning just believe it's ment for cloning\nLet's get serious and fall in love\nSerious  serious\nLet's get serious and fall in love"""
31,Don't Fall in Love with a Dreamer,Kenny Rogers,1980,"b""Just look at you sitting there\nYou never looked better than tonight\nAnd it would be so easy to tell you I'd stay\nLike I've done so many times\nI was so sure that this would be the night\nYou'd close the door and wanna stay with me\nAnd it'd be so easy to tell you I'd wait\nLike I've done so many times\nDon't fall in love with a dreamer\n'Cause he'll always take you in\nJust when you think you've really changed him\nHe'll leave you again\nDon't you fall in love with a dreamer\n'Cause he'll break you every time\nPut out the light and just hold on\nBefore we say goodbye\nNow it's morning the phone rings\nAnd you say you've gotta get your things together\nYou just gotta leave before you change your mind\nAnd if you knew what I was thinking girl\nI'd turn around if you'd just ask me one more time\nDon't fall in love with a dreamer\n'Cause he'll always take you in\nJust when you think you've really changed him\nHe'll leave you again\nDon't fall in love with a dreamer\n'Cause he'll break you every time\nPut out the light and just hold on\nBefore we say goodbye\nBefore we said goodbye\nGoodbye"""
32,Sailing,Christopher Cross,1980,"b""Well it's not far down to paradise\nAt least it's not for me\nAnd if the wind is right you can sail away\nAnd find tranquility\nOh the canvas can do miracles\nJust you wait and see\nBelieve me\nIt's not far to never never land\nNo reason to pretend\nAnd if the wind is right you can find the joy\nOf innocence again\nOh the canvas can do miracles\nJust you wait and see\nBelieve me\nSailing\nTakes me away to where I've always heard it could be\nJust a dream and the wind to carry me\nSoon I will be free\nFantasy\nIt gets the best of me\nWhen I'm sailing\nAll caught up in the reverie\nEvery word is a symphony\nWon't you believe me?\nSailing\nTakes me away to where I've always heard it could be\nJust a dream and the wind to carry me\nAnd soon I will be free\nWell it's not far back to sanity\nAt least it's not for me\nAnd if the wind is right you can sail away\nAnd find serenity\nOh the canvas can do miracles\nJust you wait and see\nReally believe me\nSailing\nTakes me away to where I've always heard it could be\nJust a dream and the wind to carry me\nAnd soon I will be free"""
33,Longer,Dan Fogelberg,1980,"b""Longer than\nThere've been fishes in the ocean\nHigher than any bird ever flew\nLonger than there`ve been\nStars up in the heavens\nI've been in love with you\nStronger than\nAny mountain cathedral\nTruer than any tree ever grew\nDeeper than\nAny forest primeval\nI am in love with you\nI'll bring fire in the winters\nYou'll send showers in the springs\nWe`ll fly through\nThe falls and summers\nWith love on our wings\nThrough the years\nAs the fire starts to mellow\nBurning lines\nIn the book of our lives\nThough the binding cracks\nAnd the pages start to yellow\nI'll be in love with you\nI'll be in love with you\nLonger than\nThere`ve been fishes in the ocean\nHigher than any bird ever flew\nLonger than\nThere`ve been stars up in the heavens\nI`ve been in love with you\nI am in love with you"""
34,Coward of the County,Kenny Rogers,1980,"b'Everyone considered him\nThe coward of the county\nHe\'d never stood one single time\nTo prove the county wrong\nHis mama named him Tommy\nBut folks just called him yellow\nSomething always told me\nThey were reading Tommy wrong\nHe was only ten years old\nWhen his daddy died in prison\nI looked after Tommy\nCause he was my brother\'s son\nI still recall the final words\nMy brother said to Tommy\nSon my life is over but yours has just begun\nPromise me son\nNot to do the things I\'ve done\nWalk away from trouble if you can\nNow it don\'t mean you\'re weak\nIf you turn the other cheek\nAnd I hope you\'re old enough to understand\nSon you don\'t have to fight to be a man\nThere\'s someone for everyone\nAnd Tommy\'s love was Becky\nIn her arms he didn\'t have\nTo prove he was a man\nOne day while he was working\nThe Gatlin boys came calling\nThey took turns at Becky\nN\'there was three of them\nTommy opened up the door\nAnd saw his Becky crying\nThe torn dress the shattered look\nWas more than he could stand\nHe reached above the fireplace\nTook down his daddy\'s picture\nAs a tear fell on his daddy\'s face\nHe heard these words again\nPromise me son\nNot to do the things I\'ve done\nWalk away from trouble if you can\nNow it don\'t mean you\'re weak\nIf you turn the other cheek\nAnd I hope you\'re old enough to understand\nSon you don\'t have to fight to be a man\nThe Gatlin boys just laughed at him\nWhen he walked into the barroom\nOne of them got up\nAnd met him half way cross the floor\nTommy turned around they said\n""Hey look old yella\'s leavin\'""\nBut you could\'ve heard a pin drop\nWhen Tommy stopped and locked the door\nTwenty years of crawling\nWas bottled up inside him\nHe wasn\'t holding nothing back\nHe let \'em have it all\nTommy left the bar room\nNot a Gatlin boy was standing\nHe said ""This one\'s for Becky""\nAs he watched the last one fall\nN\' I heard him say\nI promised you Dad\nNot to do the things you\'ve done\nI walk away from trouble when I can\nNow please don\'t think I\'m weak\nI didn\'t turn the other cheek\nPapa I sure hope you understand\nSometimes you gotta fight\nWhen you\'re a man\nEveryone considered him\nThe coward of the county'"
35,Ladies' Night,Kool,1980,"b""Mmm oh yeah oh what a night\nOh yes it's ladies' night\nAnd the feeling's right\nOh yes it's ladies' night\nOh what a night \nOh yes it's ladies' night\nAnd the feeling's right\nOh yes it's ladies' night\nOh what a night\nGirls y'all got the one \nA night that's special everywhere\nFrom New York to Hollywood\nIt's ladies' night and girl the feeling's good\nRomantic lady single baby\nUhmm sophisticated mama\nCome here you disco lady\nYeah stay with me tonight\nIf you hear any noise\nIt ain't the boys\nIt's ladies' night\nGonna step out ladies night\nSteppin' out ladies night\nGonna step out ladies night\nSteppin' out ladies night\nOn disco lights your name will be seen\nYou can fulfill all your dreams\nParty here party there everywhere\nThis is your night baby\nYou've got to be there well\nThis is your night\nTonight everything is gonna be alright\nCome on let's all celebrate"""
36,Too Hot,Kool,1980,"b""At seventeen we fell in love\nHigh school sweethearts love was so brand new\nWe took the vows of man and wife\nForever for life\nI remember how we made our way\nA little patience the time we pray\nCan't imagine that this love is through\nFeelin' the pain girl when you lose\nOh it's too hot \nToo hot lady \nGotta run for shelter\nGotta run for shade\nIt's too hot \nToo hot lady \nWe gotta cool this anger\nWhat a mess we've made\nSo long ago\nYou were my love oh my love\nFlyin' high we never took the time\nTo stop and feel the need\nFunny how those years go by\nChanging you changing me\nI remember love's fever\nIn our hearts girl and in our minds\nCan't imagine that this love is through\nFeelin' the pain girl when you lose\nOh it's too hot \nToo hot lady \nGotta run for shelter\nGotta run for shade\nIt's too hot \nToo hot lady \nGotta cool this anger\nWhat a mess we've made\nSo long ago\nYou were my love\nFeeling\nThe pain\nOh it's too hot \nToo hot lady \nGotta run for shelter\nGotta run for shade\nIt's too hot \nToo hot lady \nGotta cool this anger\nFrom this mess that we've made\nOh it's too hot \nToo hot lady \nGotta run for shelter\nGotta run for shade\nIt's too hot \nSo so hot lady \nGotta cool this anger\nOh gotta cool this mess we've made\nIt's so so hot baby \nYes it's so hot \nI just can't take it\nI can't stand no more baby\nWe were once lovers \nWe took our vows \nA man and wife\nForever\nOh \nBaby \nPlease won't you listen \nIt hurt me so bad\nBut I know I've got to leave\nIt's too hot \nGotta run for shelter baby\nGotta run for shade\nIt's too hot \nIt's so so hot baby \nGotta cool this anger\nGotta cool this mess we've made\nIt's so warm \nIt's so warm \nIt's hot baby yeah\nGotta run for shade\nCome on \nI'm leaving \nGoodbye\nDon't cry"""
37,Take Your Time (Do It Right),The SOS Band,1980,"b""Let's do it\nLet's do it\nLet's do it\nLet's do it\nOo-ooh baby\nLet's do it\nTake your time\nLet's do it\nOo-ooh\nCome on baby\nLet's do it\nTake your time\nLet's do it\nYou know you ought to slow down\nYou been working too hard and that's a fact\nSit back and relax a while\nTake some time to laugh and smile\nLay your heavy load down\nSo we can stop and kick back\nIt seems we never take the time to do\nAll the things we want to yeah\nNow baby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nThe love I feel for you\nYou feel for me\nOne life is all we have to live\nOur love is all we have to give yeah\nThere are so many things for us\nTo do and see yeah\nLet's take some time to be alone\nLock the door pull out the phone yeah\nAnd baby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nTake your time\nTake the time\nTake the time\nTake the time\nTake your time\nTake your time\nTake your time\nTake your time\nOoh baby take your time\nIf it takes all night\nYou can do it you can do it\nYou can do it alright\nYou can do it you can do it\nTo the early morning light\nYou can do it come on baby\nYou can do it all night\nTake your time come on baby\nLet's do it tonight\nTake your time baby\nAnd take all night\nYou can do it you can do it\nCome on let's do it do it right\nTake your time ooh baby\nCome on let's do let's do let's do\nDon't mind ooh baby\nYou can do it do it right\nTake your time let's do it\nIf it takes all night\nCome on baby let's do it\nTo the early morning light\nLet's do it let's do it\nLet's do it do it right\nCome on baby let's do it\nIf it takes all night\nCome on baby let's do it\nLet's do it do it right\nCome on honey let's do it\nIf it takes all night\nLet's do it let's do it\nLet's do it do it right\nCome on baby let's do it\nIf it takes all night\nCome on honey let's do it\nLet's do it tonight\nWe can do it we can do it\nLet's do it do it right\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby\nDo it tonight\nBaby we can do it\nTake the time do it right\nWe can do it baby"""
38,No More Tears (Enough Is Enough),Barbra Streisand,1980,"b""It's raining it's pouring\nMy lovelife is boring me to tears\nAfter all these years\nNo sunshine\nNo moonlight\nNo stardust\nNo sign of romance\nWe don't stand a chance\nI've always dreamed\nI found the perfect lover\nBut he turned out to be\nLike every other man\nOur love our love\nRaining \nPouring \nThere's nothing left for us here\nAnd we won't waste another tear\nIf you've had enough\nDon't put up with his stuff\nDon't you do it\nIf you've had your fill\nGt the check pay the bill\nYou can do it\nTell him to just get out\nNothing left to talk about\nPack his raincoat show him out\nJust look him in the eye\nAnd simply shout:\nEnough is enough\nI can't go on\nI can't go on\nNo more no\nEnough is enough\nI want him out\nI want him out\nThat door now\nEnough is enough\nEnough is enough\nThat's enough\nIf you've reached the end\nDon't pretend that is right\nWhen it's over\nIf the feeling is gone\nDon't think twice\nJust move on\nGet it over\nTell him to just get out\nSay it clearly\nSpell it out\nEnough is enough is enough\nI can't go on\nI can't go on\nNo more no\nEnough is enough is enough\nI want him out\nI want him out\nThat door now\nEnough is enough\nEnough is enough\nThat's enough\nI've always dreamed\nTo find the perfect lover\nBut he turns out to be\nLike every other man\nOur love\nOur love\nOur love\nEnough is enough is enough\nI can't go on\nI can't go on\nNo more no\nEnough is enough is enough\nI want him out\nI want him out\nThat door now\nEnough is enough\nEnough is enough\nThat's enough\nNo more tears\nNo more tears\nNo more tears\nNo more tears\nEnough is enough\nIs enough is enough\nIs enough is enough\nI've had it\nYou've had it\nHe's had it\nWe've had is\nI always dreamed\nI find the perfect lover\nBut he turned out to be\nLike every other man\nI had no choice from the start\nI've gotta listen to my heart\nTearing us apart\nEnough is enough is enough\nI can't go on\nI can't go on\nNo more no\nEnough is enough is enough\nI want him out\nI want him out\nThat door now\nGoodbye mister\nGoodbye goodbye mister\nGoodbye sugar\nIt's raining\nIt's pouring\nThere's nothing left\nFor us here\nAnd we won't waist\nAnother tear\nNo more tears\nIs enough is enough\nIs enough is enough\nIs enough is enough\nIs enough is enough!"""
39,More Love,Kim Carnes,1980,"b""Let it be soon don't hesitate\nMake it now don't wait\nOpen your heart and let my love come in\nI want the moment to start\nWhen I can fill your heart with\nMore love and more joy\nThan age or time could ever destroy\nOh honey now my love will be so sound\nIt'll take a hundred life times\nTo live it down\nWear it down\nTear it down\nThis is no fiction this is no act\nThis is real it's a fact\nI'll always belong only to you\nEach day I'll be living to\nMake sure I'm giving you\nMore love and more joy\nThan age or time could ever destroy\nOh honey now my love will be so sound\nIt'll take a hundred life times\nTo live it down\nWear it down\nTear it down\nAs we grow older no need to fear\nWhen you need me\nI'll be beside you every step of the way\nA heart that's truthful\nAnd keeping you youthful with\nMore love and more joy\nThan age or time could ever destroy\nOh honey now my love will be so sound\nIt'll take a hundred life times\nTo live it down\nWear it down\nTear it down"""
40,Pop Muzik,M,1980,"b'Pop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nRadio Video\nBoogie with a suitcase\nYou\'re living in a disco\nForget about the rat race\nLet\'s do the Milkshake\nSelling like a hotcake\nTry some buy some\nFee fi fo fum\nTalk about Pop Muzik\nTalk about Pop Muzik\nI want to dedicate it\nEverybody made it\nInfiltrate it\nActivate it\nNew York London Paris Munich\nEverybody talk about Pop Muzik\nTalk about Pop Muzik\nTalk about Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nSing it in the subway\nShuffle with a shoe shine\nMix me a Molotov\nI\'m on the headline\nWant to be a gunslinger\nDon\'t be a rock singer\nEenie meenie miney mo\nWhich away you want to go\nTalk about Pop Muzik\nTalk about Pop Muzik\nRight in betweenie\nEenie meenie\nRight in betweenie\nYou know what I meanie\nHit it\nNow you know what I\'m saying\nTalk about Pop Muzik\nTalk about Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nAll around the world\nWherever you are\nDance in the street\nAnything you like\nDo it in your car\nIn the middle of the night\nDance in the supermart\nDig it in the fast lane\nListen to the countdown\nThey\'re playing our song again\nI can\'t get ""Jumping Jack""\nI want to hold ""Get Back""\nMoonlight Muzak\nKnick knack paddy wack\nTalk about Pop Muzik\nTalk about Pop Muzik\nIt\'s all around you\nThey want to surround you\nIt\'s all around you\nHit it\nNew York London Paris Munich\nEverybody talk about Pop Muzik\nTalk about Pop Muzik\nTalk about Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nPop Pop Pop Muzik\nCan you read me?\nLoud and clear\nGet down'"
41,Brass in Pocket,The Pretenders,1980,"b""Cashmere Sweater but K-Mart Headphones\nGlass clear weather but I bled slow\nMy head's low zombie walking dead flow\nMy homies wake out of bed and get stoned\nMedicine cabinets lettuce smoking half of it\nKidney stone masochist has to piss\nSpitting with spastic lips to Illmatic clips\nWhile acid trips got him making classic licks\nDrunk by the guitar you can call it fender bender\nLove letter return to sender tender\nCheap tricks throw big hits to get you to surrender\n80's baby but 90's crazy make you pretenders\nWith no brass in pockets but we crashing rockets\nGermans burning Sherman behind Sprockets\nGot you feeling live on Saturday night\nFor now good times but a sadder might\nIgnore the stories of always partying dormitories\nThere's more to glory than shouts for the forty\nMama should have abort me I've gone corny\nAmy Winehouse dresses back to black to mourn me\nAs Nas pours a glass of cherry wine\nLife is good yes I'm feeling very fine\nCop a bucket of red vines to pass time\nSharp words cause relationships to flat line\nChorus:\nLife is good but it could always be better\nHomies keep telling me that I should forget her\nCat and mice searching for the cheddar\nPlease king me like your name is Coretta\nVerse 2\nPlease please king me like checkers\nExpressing common woes over dominoes\nLooking for a girl down to model clothes\nThey like Sara Bareilles they bottle souls\nSunny days in funny ways\nWe found this pot of gold\nWhere Asher Roth and his honeys blaze\nRemind me of this thought of old\nYour treasure is where your heart is\nI'm just hoping that heaven's not the farthest\nDestination this life test I'm taking\nGot me to S.A.T because I don't know how to A.C.T\nMaybe Awolnation has embraced A.D.H.D\nSee me fresh like 88 keys\nBabies blaze trees with the baby face steeze\nI just don't know where to place these achy knees\nIn heaven where gods play Sade\nI'm just vagabond turned padowan\nAn Anakin racing past mannequins in a pod race\nKing me on the throne that I sat upon\nRepeat chorus"""
42,Special Lady,Ray Goodman,1980,"b""You must be a special lady\n(Billy you singin' first tenor or second?\nNaw Harry I'm singin' second man)\nAnd a very exciting girl\n(Now bring that bass out man\nHey man I'll bring it out a little bit more)\nYou gotta be a special lady\n'Cause you got me sittin' on top of the world\nSittin' on top of the world\nSomehow I knew it would be you\nTo change my gray skies to blue\nAnd it was strange when you called my name\nEver since that day I haven't been the same ooh\nBefore I met you my sun didn't want to shine\nThen all of a sudden you slipped up from behind\nPop  went the reason in my mind\nA sweet special lady\nAnd a very exciting girl \nYou gotta be a special lady \n'Cause you got me sittin' on top of the world\nSittin' on top of the world\nI was like a song so out of key\nThen you came and gave my soul a melody\nThanks to you for pullin' me through\nI've always lost but now I win with you\nBefore I met you my sun didn't want to shine\nThen all of a sudden you slipped up from behind\nPop  went the reason in my mind\n you're a lady\n so exciting woo\n you're a lady\nOh sittin' on top of the world\nBefore I met you my sun didn't want to shine\nThen all of a suddenly you slipped up from behind\nPop  went the reason in my mind\nYou must be a special lady\nAnd a very exciting girl\nYou gotta be a special lady\n'Cause you got me sittin' on top of the world\nSittin' on top of the world\nYou must be a special lady \nAnd a very exciting girl \nYou gotta be a special lady  all right\n'Cause you got me sittin' on top of the world\nSittin' on top of the world\nYou must be a special lady \nAnd a very exciting girl \nYou gotta be a special lady"""
43,Send One Your Love,Stevie Wonder,1980,"b""Send her your love\nWith a dozen roses\nMake sure that she knows it\nWith a flower from your heart\nShow him your love\nDon't hold back your feelings\nYou don't need a reason\nWhen it's straight from the heart\nI've heard so many say that the days of romance are no more\nAnd people falling in love is so old fashioned\nBut waiting are they the day they once let slip away\nHiding need to fulfill their heart's desire for love\xe2\x80\x99s passion\nSend her your love\nWith a dozen roses\nMake sure that she knows it\nWith a flower from your heart\nShow him your love\nDon't hold back your feelings\nYou don't need a reason\nWhen it's straight from the heart\nI know that people say two hearts beating as one is unreal\nAnd can only happen in make believe stories\nBut so blind they all must be that they cannot believe what they see\nFor around us are miracles of love\xe2\x80\x99s glory\nShow him your love\nDon't hold back your feelings\nYou don't need a reason\nWhen it's straight from the heart"""
44,The Second Time Around,Shalamar,1980,"b'Whoa whoa whoa \nWhoa whoa whoa  \nWhoa whoa whoa  \nWhoa whoa whoa  \nAy yo I hop out the car\nWomen gather \'round like ""Oh my God he\'s in my iPod""\nPeace to the god sayonara bitches\nThere\'s no second time around like Shalamar\nHit the New York bar high on the broccoli\nThen hit Queens for a queen like King Jaffe\nSixteens I go off like Biz Markie\nSixteen rounds I buck like Milwaukee\nCome on ride it sounds like homicide\nAll you marks will know it\'s the other guys\nGettin\' fly while rap is in danger\nSix guns one man thirty six chambers\nBrick city on board like a campaign\nAnd we ain\'t drinkin\' \'less Don is the champagne\nGot flows more looser than your spare change\nLook dummy we ain\'t never in the same lane\nYou gotta either go hard or go home\nYou know a nigga like me keeping that chrome\nAnd when you hear the women hittin\' my phone\nYou know a nigga like me\'ll go hard\nI go hard I go hard I go hard I go hard\nI go hard I go hard I go hard I go hard\nHey the same chick I tell you you cock blockin\'\nThat\'s the same chick you take to go shoppin\'\nYoung niggas run on the vet I bhop em\nLeave \'em talkin\' through the box like Troutman\nThat\'s why a nigga act so hood\nI roll up looking at you like ""what""\nI can\'t lie but I like to floss\nR8 feet on the gas pedal like *skrrrt*\nNew Airs on pimp is in motion\nHot chicks love it how I kick it and coach \'em\nThey\'ll do whatever I\'m richer than both \'em\nVegas I may get eleven on a ocean\nWhoa you can\'t do it then allow me\nI show y\'all a real cannon body\nI yell ""Action"" no Slater\'s clappin\'\nIt only sound like Savion shoes was tappin\'\nYou gotta either go hard or go home\nYou know a nigga like me keeping that chrome\nAnd when you hear the women hittin\' my phone\nYou know a nigga like me\'ll go hard\nI go hard I go hard I go hard I go hard\nI go hard I go hard I go hard I go hard\nYo how you gonna find another nigga like me?\nEven my inner-like me doesn\'t like me\nI\'m so cocky haters wanna mock me\nBut they styles sloppy like aisles in a swap meet\nYour barbershops couldn\'t fade it\nFinally the weakest links get eliminated\nAll you young boys that yellin\' out ""We made it""\nHow you gonna create what I elevated\nYou gotta either go hard or go home\nYou know a nigga like me keeping that chrome\nAnd when you hear the women hittin\' my phone \nYou know a nigga like me\'ll go hard \nI go hard I go hard I go hard I go hard \nI go hard I go hard I go hard I go hard\nI\'m going haaard\nBa-dum tss!\nAnd that\'s the show'"
45,We Don't Talk Anymore,Cliff Richard,1980,"b""Used to think that life was sweet\nUsed to think we were so complete\nI can't believe you'd throw it away\nUsed to feel we had it made\nUsed to feel we could sail away\nCan you imagine how I feel today?\nWell it seems a long time ago\nYou were the lonely one\nNow it comes to letting go\nYou are the only one\nDo you know what you've done?\nIt's so funny how we don't talk anymore\nIt's so funny why we don't talk anymore\nBut I ain't losing sleep\nAnd I ain't counting sheep \nIt's so funny how we don't talk anymore\nOhoho we don't talk\nOoohooohooo\nWell it really doesn't matter to me\nI guess your leaving was meant to be\nIt's down to you now you wanna be free\nWell I hope you know which way to go\nYou're on your own again\nAnd don't come crying to me\nWhen you're the lonely one\nRemember what you've done\nIt's so funny how we don't talk anymore\nIt's so funny why we don't talk anymore\nBut I ain't losing sleep\nAnd I ain't counting sheep  no no no no\nIt's so funny how we don't talk anymore\nOhoho we don't talk\nOoohooohooohooo\nWe don't talk\nBut I ain't losing sleep no\nI ain't counting sheep  no no no no\nIt's so funny how we don't talk anymore\nOhoho\nWe don't talk\nAhaha we don't talk"""
