Rank,Song,Artist,Year,Lyrics
33,Papa's Got a Brand New Bag,James Brown,1965,"b""The Payback\nJames Brown\nHey! Gotta gotta pay back!! \nRevenge!! I'm mad \nGot to get back! Need some get back!! Pay Back! \nThat's it!! Payback!!! Revenge!!!\nI'm mad!!\nGet down with my girlfriend That ain't right!!\nHollarin' cussin' you wanna fight\nPayback is a thing you gotta see\nBrother do any damn thing to me\nSold me out for chicken change \nTold me that they they had it all arranged\nYou had me down and that's a fact\nNow you punk You gotta get ready\nFor the big payback!! \nThat's where I am the big payback \nI can do wheelin' I can do dealin' \nBut I don't do no damn squealin'\nI can dig rappin' I'm ready!! I can dig scrappin'\nBut I can't dig that backstabbin' \nThe brother get ready!! that's a fact!!\nGet ready you Mother for the big payback \nLet me hit 'em hit'em!! Hey Hey!! WOOOOOOOOOOOO!\nTook my money you got my honey\nDon't want me to see what you doing to me\nI got to get back I gotta deal with you!!  Hey let me tell ya!!\nGet down with my woman that ain't right!\nYou hollarin' and cussin' you wanna fight!!\nDon't do me no darn favor\nI don't know karate but I know KA-RAZor!!!! \nGet ready that's a fact\nGet ready you Mother for the big payback \nHey!! I'm a man! I'm a man!\nI'm a son of a man but don't they tell ya then pappa can\nGet ready for the big payback  Hit 'em again!!\nGet ready I need it I need a hit again!!\nSay it once (3xs"""
34,Game of Love,Wayne Fontana,1965,"b""The purpose of a man is to love a woman\nAnd the purpose of a woman is to love a man\nSo come on baby\nLet's start today\nCome on baby\nLet's play\nThe game of love love\nLa la la la la love\nIt started long ago in the Garden of Eden\nWhen Adam said to Eve\nBaby you're for me\nSo come on baby\nLet's start today\nCome on baby\nLet's play\nThe game of love love\nLa la la la la love\nCome on baby\n'Cause the time is right\nLove your daddy with all your might\nPut your arms around me\nHold me tight\nPlay the game of love\nThe purpose of a man is to love a woman\nAnd the purpose of a woman is to love a man\nSo come on baby\nLet's start today\nCome on baby\nLet's play\nThe game of love love\nLa la la la la love\nThe purpose of a man is to love a woman\nAnd the purpose of a woman is to love a man\nSo come on baby\nLet's start today\nCome on baby\nLet's play\nThe game of love love\nLa la la la la love\nCome on baby\n'Cause the time is right\nLove your daddy with all your might\nPut your arms around me\nHold me tight\nPlay the game of love\nThe game of love  love \nLa la la la la love\nThe game of love  love \nLa la la la la love\nThe game of love baby\nThe game of la la la la la love\nThe game of love baby\nThe game of la la la la love"""
35,The Name Game,Shirley Ellis,1965,"b'The name game. Shirley! Shirley Shirley\nBo-ber-ley bo-na-na fanna\nFo-fer-ley. fee fi mo-mer-ley Shirley!\nLincoln! Lincoln Lincoln. bo-bin-coln\nBo-na-na fanna fo-fin-coln\nFee fi mo-min-coln Lincoln!\nCome on ev\'rybody I say now let\'s play a game\nI betcha I can make a rhyme out of anybody\'s name\nThe first letter of the name\nI treat it like it wasn\'t there\nBut a ""B"" or an ""F"" or an ""M"" will appear;\nAnd then I say ""Bo"" add a ""B"" then I say the name\nThen ""Bo-na-na fanna"" and ""fo""\nAnd then I say the name again with an """"f"" very plain\nThen ""fee fi"" and a ""mo""\nAnd then I say the name again with an ""M"" this time\nAnd there isn\'t any name that I can\'t rhyme\nArnold! Arnold Arnold bo-bar-nold\nBo-na-na fanna fo-far-nold\nFee fi m-mar-mold. Arnold!\nBut if the first two letters are ever the same\nCrop them both then say the name\nLike Bob Bob drop the ""B\'s"" Bo-ob\nOr Fred Fred drop the ""F\'s"" Fo-red\nOr Mary Mary drop the ""M\'s"" Mo-ary\nThat\'s the only rule that is contrary\nAnd then I say ""Bo"" add a ""B"" then I say the name\nThen ""Bo-na-na fanna"" and ""fo""\nAnd then I say the name again with an """"f"" very plain\nThen ""fee fi"" and a ""mo""\nAnd then I say the name again with an ""M"" this time\nAnd there isn\'t any name that I can\'t rhyme\nSay Tony Tony bo-bo-ney\nBo-na-na fanna fo-fo-ney\nFee fi mo-mo-ney Tony!\nLet\'s do Billy!\nBilly Billy bo-gil-ly bo-na-na\nFanna fo-fil-ly\nFee fi mo-mil-ly Billy!\nLet\'s do Marsha!\nMarsha Marsha bo-bar-sha\nBo-na-na fanna fo-far-sha\nFee fi mo-ar-sha Marsha!\nLittle trick with Nick!\nNick Nick bo-bick bo-na-na\nFanna fo fick fee fi mo-mick. Nick!\nThe name game'"
36,I Know a Place,Petula Clark,1965,"b""Every day when the work is behind you\nAnd the shop and the store put the lock on the door\nJust get away where your worries won't find you\nIf you like well I'll tell you more\nDon't let the day get the better of you\nWhen the evening comes there's so much to do!\nYou'd better put on your best and wear a smile\nCome along with me a while\n'cause I tell you\nCHORUS:\nI know a place\nWhere the music is fine and the lights are always low!\nI know a place\nWhere we can go\nAt the door there's a man who will greet you\nThen you go downstairs to some tables and chairs\nSoon I'm sure you'll be tapping your feet\nBecause the beat is the greatest there\nAll around there are girls and boys\nIt's a swingin' place\nA cellar full of noise!\nIt's got an atmosphere of its own somehow\nYou gotta come along right now!\n'Cause I tell you\nCHORUS\n- musical interlude -\nWell all around there are girls and boys\nIt's a swingin' place\nA cellar full of noise\nIt's got an atmosphere of its own somehow\nYou've gotta come along right now!\n'Cause I tell you\nCHORUS\nI know a place where we can go!\nI know a place where the lights are low!\nI know a place where we can go!\nI know a place where the lights are low!"""
37,Back in My Arms Again,The Supremes,1965,"b""Oooh\nAll day long I hear my telephone ring\nFriends calling giving their advice\nFrom the boy I love I should break away\nCause heartaches he'll bring one day\nI lost him once through friends' advice\nBut it's not gonna happen twice\nCause all advice ever gotten me\nWas many long and sleepless nights\nOoh!\nBut now he's back in my arms again\nRight by my side\nI got him back in my arms again\nSo satisfied\nIt's easy for friends to say let him go\nBut I'm the one who needs him so\nIt's his love that makes me strong\nWithout him I can't go on\nThis time I'll live my life at ease\nBeing happy lovin' whom I please\nAnd each time we make romance\nI'll be thankful for a second chance\nOoh!\nCause he's back in my arms again\nRight by my side\nI got him back in my arms again\nSo satisfied\nOoh!\nHow can Mary tell me what to do\nWhen she lost her love so true?\nAnd Flo she don't know\nCause the boy she loves is a Romeo\nI listened once to my friends' advice\nBut it's not gonna happen twice\nCause all advice ever gotten me\nWas many long and sleepless nights\nOoh!\nI got him back in my arms again\nRight by my side\nI got him back in my arms again\nSo satisfied\nOoh!\nI'm satisfied yeah\nSo satisfied\nI'm satisfied\nI'm satisfied\nSo satisfied\nI'm satisfied\nI'm satisfied"""
38,Baby I'm Yours,Barbara Lewis,1965,"b""Baby I'm yours\nAnd I'll be yours until the stars fall from the sky\nYours until the rivers all run dry\nIn other words until I die\nBaby I'm yours\nAnd I'll be yours until the sun no longer shines\nYours until the poets run out of rhyme\nIn other words until the end of time\nI'm gonna stay right here by your side\nDo my best to keep you satisfied\nNothing in this world can drive me away\n'Cause every day you'll hear me say\nBaby I'm yours\nAnd I'll be yours until two and two is three\nYours until the mountain crumbles to the sea\nIn other words until eternity\nBaby I'm yours\nTill the stars fall from the sky\nBaby I'm yours\nTill the rivers all run dry\nBaby I'm yours\nTill the poets run out of rhyme\nBaby I'm yours"""
39,The Jolly Green Giant,The Kingsmen,1965,"b'In duh valley of duh jolly... \nHeard about the Jolly Green Giant \nHe\'s so big and mean \nHe stands there laughin\' with his hands on his hips\nAnd then he hits you with a can of beans\nHe lives down there in his valley \nThe cat stands tall and green \nWell he ain\'t no prize and there\'s no women his size\nAnd that\'s why the cat\'s so mean\nOne day he left His valley pad\nI mean to say This cat was mad\nNow listen \'round He wasn\'t gone long\nAnd then he ran into an Amazon\nWell this changed his whole complexion \nHe had never seen such a beautiful sight \nWell he looked at her\nAnd she looked at him\nAnd she almost passed out from fright\nHe looked at her Thought ""what a dilly""\nHe touched her once She slapped him silly\nThis was something He had never sensed\nHe looked at her As she commenced\nNow listen pal This ain\'t no fluke\nI can\'t see goin\' with a big green kook""\nYou\'ve heard about the Jolly Green Giant \nDon\'t let his troubles cross your mind \nHe couldn\'t get Sally so went back to his valley\nThe cat was color-blind\nMUSIC TO FADE'"
40,Hush Hush Sweet Charlotte,Patti Page,1965,"b""Hush hush sweet Charlotte\nCharlotte don't you cry\nHush hush sweet Charlotte\nHe'll love you till he dies\nOh hold him darling\nPlease hold him tight\nAnd brush the tear from your eye\nYou weep because you had a dream last night\nYou dreamed that he said goodbye\nHe held two roses within his hand\nTwo roses he gave to you\nThe red rose tells you of his passion\nThe white rose his love so true\nHush hush sweet Charlotte\nCharlotte don't you cry\nHush hush sweet Charlotte\nHe'll love you till he dies\nAnd every night after he shall die\nYes every night when he's gone\nThe wind will sing to you this lullaby\nSweet Charlotte was loved by John\nHush hush sweet Charlotte\nCharlotte don't you cry\nHush hush sweet Charlotte\nHe'll love you till he dies"""
41,Like a Rolling Stone,Bob Dylan,1965,"b'Once upon a time you dressed so fine\nThrew the bums a dime in your prime didn\'t you?\nPeople call say ""Beware doll you\'re bound to fall""\nYou thought they were all a-kiddin\' you\nYou used to laugh about\nEverybody that was hangin\' out\nNow you don\'t talk so loud\nNow you don\'t seem so proud\nAbout having to be scrounging your next meal\nHow does it feel?\nHow does it feel?\nTo be without a home?\nLike a complete unknown?\nLike a rolling stone?\nAw you\'ve gone to the finest school all right Miss Lonely\nBut ya know ya only used to get juiced in it\nNobody\'s ever taught ya how to live out on the street\nAnd now you\xe2\x80\x99re gonna have to get used to it\nYou say you never compromise\nWith the mystery tramp but now you realize\nHe\'s not selling any alibis\nAs you stare into the vacuum of his eyes\nAnd say \xe2\x80\x9cDo you want to make a deal?""\nHow does it feel?\nHow does it feel?\nTo be on your own\nWith no direction home\nA complete unknown\nLike a rolling stone?\nAw you never turned around to see the frowns\nOn the jugglers and the clowns when they all did tricks for you\nNever understood that it ain\'t no good\nYou shouldn\'t let other people get your kicks for you\nYou used to ride on a chrome horse with your diplomat\nWho carried on his shoulder a Siamese cat\nAin\'t it hard when you discover that\nHe really wasn\'t where it\'s at\nAfter he took from you everything he could steal?\nHow does it feel?\nHow does it feel?\nTo hang out on your own\nWith no direction home\nLike a complete unknown\nLike a rolling stone?\nAw princess on the steeple and all the pretty people\nThey\'re all drinkin\' thinkin\' that they got it made\nExchangin\' all precious gifts\nBut you\'d better take your diamond ring ya better pawn it babe\nYou used to be so amused\nAt Napoleon in rags and the language that he used\nGo to him now he calls ya ya can\'t refuse\nWhen ya ain\'t got nothin\' you got nothin\' to lose\nYou\'re invisible now ya got no secrets to conceal\nHow does it feel?\nAw how does it feel?\nTo be on your own\nWith no direction home\nLike a complete unknown\nLike a rolling stone?'"
42,I'm Telling You Now,Freddie,1965,"b'I\'m telling you now\nI\'m telling you right away\nI\'ll be staying for many a day\nI\'m in love with you now\nI\'m telling you now\nI\'ll say what you wanna hear\nI\'ll be telling you for many a year\nI\'m in love with you now\nDo you think I\'m foolin\'\nWhen I say ""I love you""?\nI love you\nMaybe you\'ll believe me\nWhen I\'m finally through through through through\nI\'m telling you now\nI know it\'s been said before\nSay you love me and I will be sure\nI\'m in love with you now\nI\'m telling you now\nI\'m telling you right away\nI\'ll be staying for many a day\nI\'m in love with you now\nDo you think I\'m foolin\'\nWhen I say ""I love you""?\nI love you\nMaybe you\'ll believe me\nWhen I\'m finally through through through through\nI\'m telling you now\nI know it\'s been said before\nSay you love me and I will be sure\nI\'m in love with you now\nI\'m in love with you now\nI\'m telling you now'"
43,Ferry Cross the Mersey,Gerry,1965,"b""Life goes on day after day\nHearts torn in every way\nSo ferry 'cross the Mersey\nCause this land's the place I love\nAnd here I'll stay\nPeople they rush everywhere\nEach with their own secret care\nSo ferry 'cross the Mersey\nAnd always take me there\nThe place I love\nPeople around every corner\nThey seem to smile and say\nWe don't care what your name is boy\nWe'll never turn you away\nSo I'll continue to say\nHere I always will stay\nSo ferry 'cross the Mersey\nCause this land's the place I love\nAnd here I'll stay\nAnd here I'll stay\nHere I'll stay"""
44,Just Once in My Life,The Righteous Brothers,1965,"b""There's a lot of things I want\nA lot of things that I'd like to be\nBut girl I don't forsee a rags to riches story for me\nIt's just one little thing I got to make come true\nIt's just one round I've got to win\nI can't be a loser with you\nBaby baby just once in my life\nI'm gonna get what I want girl don't let me down\nJust once in my life let me hold on to\nThe good thing I found don't let me down\nBaby say that you'd be staying\nCause I couldn't face the day if you weren't here by my side\nAnd if you went away then I'd be left without any pride\nI've given up on schemes cause everyone fell through\nI've given up so many things don't ask me to give up on you\nAnd baby baby just once in my life\nI'm gonna get what I want girl don't let me down\nJust once in my life\nLet me hold on to the good thing I found don't let me down\nBaby say that you'd be staying\nThat old pot of gold ain't so easy to find\nBut if you'll stand by me\nGirl I'll keep peace of mind\nI can't give you the world\nBut I'll work hard for you girl\nI'll work hard everyday all my life\nIf you'll say you won't leave me\nBaby don't leave me\nPlease don't leave me\nBaby don't leave me\nJust do this for me baby\nOnce in my life let me get what I want\nGirl don't let me down;\nJust once in my life let me hold onto a good thing I've found don't\nLet me down\nBaby say that you'll be stayin' Mmmm\nOh yeah Mmmm\nJust once in my life let me get what I want\nGirl don't let me down;\nJust once in my life let me hold onto\nA good thing I've found don't let me down. """
45,The Seventh Son,Johnny Rivers,1965,b'Well now everybody cryin bout the seventh son But in the whole round world there is only one and I m the one yes I m the one I m the one I m the one I m the one they call the seventh son Well I can tell your future before it comes to pass And I can do things for you that make your heart feel glad Look at the skies and predict the rain I can tell when a woman s got another man I m the one yes I m the one I m the one I m the one I m the one they call the seventh son Now I can hold you close and I can squeeze you tight And I can make you cry for me both day and night And I can heal the sick and even raise the dead And make you little girls talk out of your head I m the one yes I m the one I m the one I m the one I m the one they call the seventh son Now I can talk these words that sound so sweet I can make your little heart even skip a beat I can take you baby hold you in my arms And make the flesh quiver on your lovely bones I m the one yes I m the one I m the one I m the one I m the one they call the seventh son Well now everybody cryin bout the seventh son But in the whole round world there is only one and I m the one yes I m the one I m the one I m the one I m the one they call the seventh son I m the one they call the seventh son I m the one they call the seventh son'
46,I'm Henry the Eighth I Am,Herman's Hermits,1965,"b""I'm Henry the eighth I am\nHenry the eighth I am I am\nI got married to the widow next door\nShe's been married seven times before\nAnd every one was an Henry \nShe wouldn't have a Willy or a Sam \nI'm her eighth old man I'm Henry\nHenry the eighth I am\nSecond verse same as the first\nI'm Henry the eighth I am\nHenry the eighth I am I am\nI got married to the widow next door\nShe's been married seven times before\nAnd every one was an Henry \nShe wouldn't have a Willy or a Sam \nI'm her eighth old man I'm Henry\nHenry the eighth I am\nI'm Henry the eighth I am\nHenry the eighth I am I am\nI got married to the widow next door\nShe's been married seven times before\nAnd every one was an Henry \nShe wouldn't have a Willy or a Sam \nI'm her eighth old man I'm Henry\nHenry the eighth I am\nH-E-N-R-Y\nHenry \nHenry \nHenry the eighth I am I am\nHenry the eighth I am\nYeah!"""
47,A Walk in the Black Forest,Horst Jankowski,1965,"b'The trees join hands and say ""Hello""\nAnd suddenly ev\'rywhere we go\nThe sun beams through in fun\nThe leaves form patterns like a heart\nAnd whisper forever ""Never part.""\nBe true \'cause I love you\nShadows write words of love across our path;\nBirds sing ""How lucky those whose love just grows together.""\nBlades of grass stand on and on\nAnd chatter together in a calm\nThat\'s green and so serene\nA mem\'ry of our walk of love\nIn a dream a stream goes by\nReflecting a message from the sky above\nAnd here and there we look around\nTo see other lovers who have found\nTheir way\nCrickets tap out their symphony in code;\nRabbits run helter skelter finding shelter here\nAnd flowers swaying in the breeze\nLook up to the branches of the trees\nAnd sing as birds take wing\nAll this is true \'cause I love you'"
48,For Your Love,The Yardbirds,1965,"b""For your love\nFor your love\nFor your love\nI give you everything and more and that's for sure\nFor your love\nI bring you diamond rings and things right to your door\nFor your love\nTo thrill you with delight I give you diamonds bright\nThere'll be days that will excite\nThey'll make you dream of me at night\nFor your love\nFor your love\nFor your love\nFor your love for your love\nI would give the stars above\nFor your love for your love\nI would give you all I could\nFor your love\nFor your love\nFor your love\nI'd give the moon if it were mine to give\nFor your love\nI'd give the stars and the sun for I live\nFor your love\nTo thrill you with delight I give you diamonds bright\nThere'll be days that will excite\nThey'll make you dream of me at night\nFor your love\nFor your love\nFor your love\nFor your love\nFor your love"""
49,California Girls,The Beach Boys,1965,"b""Well East coast girls are hip\nI really dig those styles they wear\nAnd the Southern girls with the way they talk\nThey knock me out when I'm down there\nThe Midwest farmer's daughters really make you feel alright\nAnd the Northern girls with the way they kiss\nThey keep their boyfriends warm at night\nI wish they all could be California\nI wish they all could be California\nI wish they all could be California girls\nThe West coast has the sunshine\nAnd the girls all get so tanned\nI dig a french bikini on Hawaii island\nDolls by a palm tree in the sand\nI been all around this great big world\nAnd I seen all kinds of girls\nYeah but I couldn't wait to get back in the states\nBack to the cutest girls in the world\nI wish they all could be California\nI wish they all could be California\nI wish they all could be California\nI wish they all could be California"""
50,Go Now,The Moody Blues,1965,"b""We've already said goodbye\nSince you've got to go\nOh you'd better go now\nGo now Go now\nGo now\nBefore you see me cry\nI don't want you to tell me just what you intend to do now\n'Cause how many times do I have to tell you darling darling\nI'm still in love with you now?\nWe've already said so long\nI don't want to see you go\nOh you'd better go now\nGo now Go now\nGo now\nDon't you even try...\nTelling me that you really don't want me to end this way\n'Cause darling darling\nCan't you see I want you to stay?\nSince you've got to go\nOh you'd better go now\nGo now Go now\nGo now\nBefore you see me cry\nI don't want you to tell me just what you intend to do now\n'Cause how many times do I have to tell you darling darling\nI'm still in love still in love with you now?\nI don't want to see you go\nBut darling you'd better go now"""
51,Goldfinger,Shirley Bassey,1965,"b""Goldfinger\nHe's the man\nThe man with the Midas touch\nA spider's touch\nSuch a cold finger\nBeckons you to enter his web of sin\nBut don't go in\nGolden words he will pour in your ear\nBut his lies can't disguise what you fear\nFor a golden girl knows when he's kissed her\nIt's the kiss of death from Mr. Goldfinger\nPretty girl beware of his heart of gold\nThis heart is cold\nGolden words he will pour in your ear\nBut his lies can't disguise what you fear\nFor a golden girl knows when he's kissed her\nIt's the kiss of death from Mr. Goldfinger\nPretty girl beware of his heart of gold\nThis heart is cold\nHe loves only gold\nOnly gold\nHe loves gold\nHe loves only gold\nOnly gold\nHe loves gold"""
52,Down in the Boondocks,Billy Joe Royal,1965,"b""Down in the boondocks down in the boondocks\nPeople put me down cause that's the side of town I was born in\nI love her and she loves me but I don't fit in her society\nLord have mercy I'm a boy from down in the boondocks\nNow every night I watch the lights from the house upon the hill\nWell I love a little girl who lives up there and I guess I always will\nBut I don't dare knock on her door cause her daddy is my boss man\nSo I'll just have to be content and see her whenever I can\nTake a trip on down in the boondocks\nTake a ride on down in the boondocks\nPeople put me down cause that's the side of town I was born in\nSee I love her and she loves me but I don't fit her society\nLord have mercy I'm a boy from down in the boondocks\nOne fine day I'll find a way and move from this old shack\nWell I'll hold my head up like a king and I'll never never will look back\n'Til that morning I'll work and slave and I'll save every dime\nBut tonight she'll have to steal away to see me one more time\nGet together darling down in the boondocks\nMaking love darling down in the boondocks\nPeople put me down cause that's the side of town I was born in\nI love her and she loves me but I don't fit her society\nLord have mercy I'm a boy from down in the boondocks\nPeople put me down cause that's the side of town I was born in\nI love her and she loves me but I don't fit her society\nLord have mercy I'm a boy from down in the boondocks\nSongwriter:  Joe South"""
53,Baby the Rain Must Fall,Glenn Yarbrough,1965,"b""Some men climb a mountain\nSome men swim the sea\nSome men fly above the sky:\nThey are what they must be\nBut baby the rain must fall\nBaby the wind must blow\nWherever my heart leads me\nBaby I must go baby I must go\nI do not love for silver\nI do not love for gold\nMy heart is mine to give away\nIt never will be sold\nSo baby the rain must fall\nBaby the wind must blow\nWherever my heart leads me\nBaby I must go baby I must go\nI am not rich or famous:\nBut who can ever tell?\nI don't know now what waits for me\nMaybe heaven maybe hell\nBaby the rain must fall\nBaby the wind must blow\nWherever my heart leads me\nBaby I must go baby I must go"""
54,Catch Us If You Can,The Dave Clark Five,1965,"b""Here they come again \nCatch us if you can \nTime to get a move on \nWe will yell with all of our might\nCatch us if you can\nCatch us if you can\nCatch us if you can\nCatch us if you can\nNow we gotta run \nNo more time for fun \nWhen we're gettin' angry \nWe will yell with all of our might\nHere they come again \nCatch us if you can \nTime to get a move on \nWe will yell with all of our might"""
55,Eight Days a Week,The Beatles,1965,"b""Ooh I need your love babe\nGuess you know it's true\nHope you need my love babe\nJust like I need you\nHold me love me\nHold me love me\nI ain't got nothing but love babe\nEight days a week\nLove you everyday girl\nAlways on my mind\nOne thing I can say girl\nLove you all the time\nHold me love me\nHold me love me\nI ain't got nothing but love girl\nEight days a week\nEight days a week\nI love you\nEight days a week\nIs not enough to show I care\nOoh I need your love babe\nGuess you know it's true\nHope you need my love babe\nJust like I need you\nHold me love me\nHold me love me\nI ain't got nothing but love babe\nEight days a week\nEight days a week\nI love you\nEight days a week\nIs not enough to show I care\nLove you everyday girl\nAlways on my mind\nOne thing I can say girl\nLove you all the time\nHold me love me\nHold me love me\nI ain't got nothing but love babe\nEight days a week\nEight days a week\nEight days a week"""
56,Just a Little,The Beau Brummels,1965,"b""Ahh... Ahh... Ahh... Ahh... Ahh...\nI can't stay yes I know\nYou know I hate to go\nBut goodbye love was sweet\nOur worlds can never meet\nSo I'll cry just a little 'cause I love you so\nAnd I'll die just a little 'cause I have to go\nAway...\nCan't you see how I feel\nWhen I say love's unreal\nSo goodbye it's been sweet\nEven though incomplete\nSo I'll cry just a little 'cause I love you so\nAnd I'll die just a little 'cause I have to go\nAway...\nEvery night I still hear\nAll your sighs very clear\nNow love's gone gone away\nAs I once heard you say\nNow I've cried just a little 'cause I loved you so\nAnd I've died just a little 'cause I had to go\nAway...\nAhh... Ahh... Ahh... Ahh... Ahh..."""
57,You Turn Me On,Ian Whitcomb,1965,"b""Come on now honey you know you really turn me on\nCome on now honey you know you really turn me on\nAnd when and when you do\nUh huh huh huh uh uh That's my song\nCome on now baby come on and do the jerk with me\nCome on now honey come on and do the jerk with me\nAnd if if you do\nUh huh huh huh uh uh That's my song\nCome on now baby you know you really turn me on Ah\nCome on now honey you know you really turn me on Ah yeah\nAnd when and when you do\nUh huh huh huh uh uh That's my song\nLet's go!"""
58,I'll Be Doggone,Marvin Gaye,1965,"b""Well I'll be doggone if I wouldn't work all day\nAnd I'll be doggone if I wouldn't bring you my pay\nBut if I ever caught you running around\nBlowing my money all over this town\nThen I wouldn't be doggone\nHey Hey! I'd be long gone\nThen I wouldn't be doggone\nI'd be long gone\nNow hey hey hey!\nI'll be doggone if you ain't a pretty thing\nAnd I'll be doggone if you ain't warm as a breath of spring\nAnd if we live to be a hundred years old\nIf you ever let that spring turn cold\nThen I wouldn't be doggone\nHey! I'd be long gone\nOh I wouldn't be doggone baby\nI'd be long gone\nNow did you hear what I say?\nWell now what I say oh believe me\nWell every woman should try to be whatever has man wants her to be\nAnd I don't want much all I want from you is for you to be true to me\nWell I'd be doggone if love ain't a man's best friend\nOh baby And I'll be doggone if you ain't the loving end\nThough I know you make me feel like no baby could\nIf I ever found out that you're no good\nThen I wouldn't be doggone\nHey hey hey I'd be long gone\nWell I wouldn't de doggone\nI'd be long gone"""
59,Save Your Heart for Me,Gary Lewis,1965,"b""Walk along the lake with someone new\nHave yourself a summer fling or two\nBut remember I'm in love with you and\nSave your heart for me\nWhen the summer moon is on the rise\nAnd you're dancin' under starlit skies\nPlease don't let stars get in your eyes just\nSave your heart for me\nWhen you're all alone far away from home\nSomeone's gonna flirt with you-ou\nI won't think it's wrong if you play along\nJust don't fall for someone new\nWhen the autumn winds begin to blow\nAnd the summertime is long ago\nYou'll be in my arms again I know so\nSave your heart for me\nDarlin' save your heart for me\nBrief instrumental with whistling-first two lines of a verse\nPlease remember I'm in love with you so\nSave your heart for me\nDarlin' save your heart for me"""
60,Tired of Waiting for You,The Kinks,1965,"b""So tired\nTired of waiting\nTired of waiting for you\nSo tired\nTired of waiting\nTired of waiting for you\nI was a lonely soul\nI had nobody\n'Til I met you\nBut you keep-a me waiting\nAll of the time\nWhat can I do?\nIt's your life\nAnd you can do what you want\nDo what you like\nBut please don't keep-a me waiting\nPlease don't keep-a me waiting\n'Cause I'm so tired\nTired of waiting\nTired of waiting for you\nSo tired\nTired of waiting\nTired of waiting for you\nI was a lonely soul\nI had nobody\n'Til I met you\nBut you keep-a me waiting\nAll of the time\nWhat can I do?\nIt's your life\nAnd you can do what you want\nDo what you like\nBut please don't keep-a me waiting\nPlease don't keep-a me waiting\n'Cause I'm so tired\nTired of waiting\nTired of waiting for you\nSo tired\nTired of waiting\nTired of waiting for you\nFor you\nFor you"""
61,Count Me In,Gary Lewis,1965,"b""If you need someone to count on\nCount me in\nSomeone you can rely on\nThrough thick and thin\nWhen you start to count\nThe ones that you might ever doubt\nIf you think of counting me\nCount me out\nWhen you count the ones that want you\nCount me too\nAnd if I'm not first on your list\nCount me blue\nJust be sure you count on me\nAnd when the countings through\nCount me madly in love with you\nIf you need someone to count on\nWhen you're down\nAnd all your other friends you've lost\nCount me found\nJust be sure you count on me\nWhen you're down and out\nCount me in through thick and thin\nOr it don't count\nWhen you count the ones that want you\nCount me too\nAnd if I'm not first on your list\nCount me blue\nJust be sure you count on me\nAnd when the countings through\nCount me madly in love with you"""
62,All Day and All of the Night,The Kinks,1965,"b""I'm not content to be with you in the daytime\nGirl I want to be with you all of the time\nThe only time I feel alright is by your side\nGirl I want to be with you all of the time\nAll day and all of the night\nAll day and all of the night\nAll day and all of the night\nI believe that you and me last forever\nOh yeah all day and nighttime yours leave me never\nThe only time I feel alright is by your side\nGirl I want to be with you all of the time\nAll day and all of the night\nAll day and all of the night\nOh come on\n{Instrumental}\nI believe that you and me last forever\nOh yeah all day and nighttime yours leave me never\nThe only time I feel alright is by your side\nGirl I want to be with you all of the time\nAll day and all of the night\nAll day and all of the night-time\nAll day and all of the night"""
63,What the World Needs Now Is Love,Jackie DeShannon,1965,"b""What the world needs now is love sweet love\nIt's the only thing that there's just too little of\nWhat the world needs now is love sweet love\nNo not just for some but for everyone\nLord we don't need another mountain\nThere are mountains and hillsides enough to climb\nThere are oceans and rivers enough to cross\nEnough to last 'til the end of time\nWhat the world needs now is love sweet love\nIt's the only thing that there's just too little of\nWhat the world needs now is love sweet love\nNo not just for some but for everyone\nLord we don't need another meadow\nThere are cornfields and wheat fields enough to grow\nThere are sunbeams and moonbeams enough to shine\nOh listen Lord if you want to know\nWhat the world needs now is love sweet love\nIt's the only thing that there's just too little of\nWhat the world needs now is love sweet love\nNo not just for some oh but just for every every everyone\nWhat the world needs now is love sweet love \nWhat the world needs now is love sweet love \nWhat the world needs now is love sweet love """
64,It's Not Unusual,Tom Jones,1965,"b""It's not unusual to be loved by anyone\nIt's not unusual to have fun with anyone\nBut when I see you hanging about with anyone\nIt's not unusual to see me cry\nOh I wanna' die\nIt's not unusual to go out at any time\nBut when I see you out and about it's such a crime\nIf you should ever want to be loved by anyone\nIt's not unusual it happens every day\nNo matter what you say\nYou find it happens all the time\nLove will never do what you want it to\nWhy can't this crazy love be mine?\nIt's not unusual to be mad with anyone\nIt's not unusual to be sad with anyone\nBut if I ever find that you've changed at anytime\nIt's not unusual to find out that I'm in love with you\nWhoa-oh-oh-oh-oh"""
65,She's About a Mover,Sir Douglas Quintet,1965,"b'Well she was walking down the street\nLooking fine as she could be hey hey\nWell she was walking down the street\nLooking fine as she could be hey hey\nIf you have love and conversation\nWhoa yeah what\'d I say?\nHey hey\nShe\'s about a mover\nShe\'s about a mover\nShe\'s about a mover\nShe\'s about a mover\nHey hey hey hey\nWhat\'d I say?\nShe\'s about a mover\nShe\'s about a mover\nWell you know I love you baby\nWhoa yeah what\'d I say?\nHey hey\nWell she strolled on up to me\nAnd said ""Hey big boy what\'s your name?""\nHey hey\nWell she strolled on up to me\nAnd said ""Hey big boy what\'s your name?""\nHey hey\nWell you know I love you baby\nWhoa yeah what\'d I say?\nHey hey\nShe\'s about a mover\nShe\'s about a mover\nShe\'s about a mover\nShe\'s about a mover\nHey hey hey hey'"
