Rank,Song,Artist,Year,Lyrics
33,Somebody to Love,Jefferson Airplane,1967,"b""When the truth is found to be lies\nAnd all the joy within you dies\nDon't you want somebody to love\nDon't you need somebody to love\nWouldn't you love somebody to love\nYou better find somebody to love\nLove love\nWhen the garden flowers\nBaby are dead yes and\nYour mind your mind is so full of red\nDon't you want somebody to love\nDon't you need somebody to love\nWouldn't you love somebody to love\nYou better find somebody to love\nYour eyes I say your eyes may look like his\nYeah but in your head baby\nI'm afraid you don't know where it is\nDon't you want somebody to love\nDon't you need somebody to love\nWouldn't you love somebody to love\nYou better find somebody to love\nTears are running\nDown and down and down your breast\nAnd your friends baby\nThey treat you like a guest\nDon't you want somebody to love\nDon't you need somebody to love\nWouldn't you love somebody to love\nYou better find somebody to love"""
34,Get on Up,The Esquires,1967,"b""Ooh ooh ooh dit-dit-dit-do\nOoh ooh ooh dit-dit-dit-do\nGet on up\nGet on up\nNow get on up\nNow get on up\nHow can you sit yourself down for a rest\nWhen you know that I'm trying my best\nTo dance with you girl\nTo dance with you girl\nSo get on up\nOn the floor\nGet on up now\nAnd dance some more\nGet on up\nLet's boogaloo\nGet on up now\nJust me and you\nSo get on up\nOn the floor\nGet on up now\nAnd dance some more\nGet on up\nLet's boogaloo\nGet on up now\nJust me and you\nDa da da da da da\nHey you\nOver there\nGet on up now\nDon't go nowhere\nWe gonna dance dance dance\nWe gonna dance dance dance\nThe boogaloo\nToo\nWe're gonna do the Monkey\nWe're gonna do the Jerk\nWe're gonna dance dance dance\nWe're gonna shing-a-ling\nWe're gonna do the thing tonight\nDit-dit-dit-do\nSo get on up\nAnd sock it to me\nGet on up\nAnd rock it to me\nSo get on up\nAnd sock it to me"""
35,Brown Eyed Girl,Van Morrison,1967,"b""Hey where did we go?\nDays when the rains came\nDown in the hollow\nPlayin' a new game\nLaughing and a running hey hey\nSkipping and a jumping\nIn the misty morning fog with\nOur hearts a thumpin' and you\nMy brown-eyed girl\nYou my brown-eyed girl\nWhatever happened\nTo Tuesday and so slow?\nGoing down the old mine\nWith a transistor radio\nStanding in the sunlight laughing\nHiding behind a rainbow's wall\nSlipping and sliding\nAll along the waterfall with you\nMy brown-eyed girl\nYou my brown-eyed girl\nDo you remember when we used to sing\nSha la la la la la la la la la la te da\nJust like that\nSha la la la la la la la la la la te da la te da\nSo hard to find my way\nNow that I'm all on my own\nI saw you just the other day\nMy how you have grown\nCast my memory back there Lord\nSometimes I'm overcome thinking 'bout\nMaking love in the green grass\nBehind the stadium with you\nMy brown-eyed girl\nYou my brown-eyed girl\nDo you remember when we used to sing\nSha la la la la la la la la la la te da\nSha la la la la la la la la la la te da la te da\nSha la la la la la la la la la la te da la te da"""
36,Jimmy Mack,Martha,1967,"b""Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nMy arms are missin' you\nMy lips feel the same way too\nI've tried so hard to be true\nLike I promised I'd do\nBut this boy keep's a comin' 'round\nHe's tryin' to wear my resistance down\nJimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nHe calls me on the phone\nAbout three times a day\nNo my heart's not listen' to\nWhat he has to say\nBut this loneliness I have within\nKeeps reachin' out to be his friend\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nNeed your lovin'\nNeed your lovin'\nI wanna say\nI'm not gettin' any stronger\nI can't hold back very much longer\nTryin' hard to be true\nBut Jimmy he talks jus' as sweet as you\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nOh Jimmy Mack Jimmy\nOh Jimmy Mack\nWhen are you comin' back?\nNeed your lovin'\nNeed your lovin'\nI'm not gettin' any stronger \nCan't hold back very much longer \nJimmy Mack when are you comin' back?\nNeed your lovin' \nNeed your lovin' """
37,I Got Rhythm,The Happenings,1967,"b""In this vast and troubled world\nWe sometimes lose our way\nBut I am never lost\nI feel this way because\nDit-dit-dit-dit-dit-dit-dit-dit-dit-dit\nDit-dit-rhythm dit-dit-rhythm\nDit-dit-rhythm dit-dit-rhythm\nI've got rhythm\nI've got music\nI got my girl\nWho could ask for anything more?\nI've got good times\nNo more bad times\nI've got my girl\nWho could ask for anything more?\nOld man trouble \nI don't mind him \nYou won't find him\nRound my door\nI've got starlight \nI've got sweet dreams \nI've got my girl\nWho could ask for who could ask for more?\nDit-dit-dit-dit-dit-dit-dit-dit\nDit-dit-dit-dit-dit-dit-dit-dit\nOld man trouble \nI don't mind him \nYou won't find you're never gonna find him\nRound my door\nI've got rhythm \nAnd I've got music \nAnd I've got my girl\nWho could ask for anything more?\nIn this vast and troubled world\nDit-dit-dit-dit-dit-dit-dit-dit \nDit-dit-dit-dit-dit-dit-dit-dit \nDit-dit-dit-dit-dit-dit-dit-dit \nDit-dit-dit-dit-dit-dit-dit-dit \nDit-dit-dit-dit-dit-dit-dit-dit \nDit-dit-dit-dit-dit-dit-dit-dit """
38,A Whiter Shade of Pale,Procol Harum,1967,"b""We skipped the light fandango\nTurned cartwheels 'cross the floor\nI was feeling kinda seasick\nBut the crowd called out for more\nThe room was humming harder\nAs the ceiling flew away\nWhen we called out for another drink\nThe waiter brought a tray\nAnd so it was that later\nAs the miller told his tale\nThat her face at first just ghostly\nTurned a whiter shade of pale\nShe said there is no reason\nAnd the truth is plain to see'\nBut I wandered through my playing cards\nAnd would not let her be\nOne of sixteen vestal virgins\nWho were leaving for the coast\nAnd although my eyes were open\nThey might have just as well've been closed\nAnd so it was that later\nAs the miller told his tale\nThat her face at first just ghostly\nTurned a whiter shade of pale\nShe said 'I'm home on shore leave'\nThough in truth we were at sea\nSo I took her by the looking glass\nAnd forced her to agree\nSaying 'You must be the mermaid\nWho took Neptune for a ride.'\nBut she smiled at me so sadly\nThat my anger straightway died\nAnd so it was that later\nAs the miller told his tale\nThat her face at first just ghostly\nTurned a whiter shade of pale\nIf music be the food of love\nThen laughter is its queen\nAnd likewise if behind is in front\nThen dirt in truth is clean\nMy mouth by then like cardboard\nSeemed to slip straight through my head\nSo we crash-dived straightway quickly\nAnd attacked the ocean bed\nAnd so it was that later\nAs the miller told his tale\nThat her face at first just ghostly\nTurned a whiter shade of pale"""
39,Don't You Care,The Buckinghams,1967,"b""If you don't love me\nWhy don't you tell me\nInstead of running around\nWith all the other guys in town\nCan't you see\nYou're hurting me\nDon't you care\nDon't you care\nIf you don't want me\nWhy don't you tell me\nInstead of telling lies\nAnd making me cry\nCan't you see\nYou're hurting me\nDon't you care\nDon't you care\nWhatever happened\nTo all the good times we used to have\nThe times we cried and laughed\nI want to know I want to know\nWill you ever love me again\nOr will I find out that this is the end\nDon't you care\nMy my my my baby\nYou said that you'd believe me\nThen why'd you ever leave me\nI'm standing here all alone\nWithout a girl of my own\nCan't you see\nYou're hurting me\nDon't you care\nDon't you care\nDon't you care\nDon't you care\nDon't you care\nDon't you care\nDon't you care\nDon't you care"""
40,Then You Can Tell Me Goodbye,The Casinos,1967,"b""Kiss me each morning for a million years\nHold me each evening by your side\nTell me you'll love me for a million years\nThen if it don't work out then if it don't work out\nThen you can tell me goodbye\nSweeten my coffee with a morning kiss\nSoften my dreams with your sighs\nTell me you'll love me for a million years\nThen if it don't work out then if it don't work out\nThen you can tell me goodbye\nIf you must go oh no I won't grieve\nIf you wait a lifetime before you leave\nThen if you must go I won't tell you no\nJust so that we can say we tried\nTell me you'll love me for a million years\nThen if it don't work out then if it don't work out\nThen you can tell me goodbye"""
41,Reflections,The Supremes,1967,"b""Through the mirror of my mind\nTime after time\nI see reflections of you and me\nReflections of\nThe way life used to be\nReflections of\nThe love you took from me\nOh I'm all alone now\nNo love to shield me\nTrapped in a world that's\nA distorted reality\nHappiness you took from me\nAnd left me alone ah\nWith only memories\nThrough the mirror of my mind\nThrough these tears that I'm crying\nReflects a hurt I can't control\n'Cause although you're gone\nI keep holdin' on\nTo the happy times\nOh when you were mine\nAs I peer through the window\nOf lost time\nLooking over my yesterdays\nAnd all the love I gave all in vain\n All the love\nThat I've wasted\n All the tears\nThat I've tasted\nAll in vain\nThrough the hollow of my tears\nI see a dream that's lost\nFrom the hurt\nThat you have caused\nEverywhere I turn\nSeems like everything I see\nReflects the love that used to be\nIn you I put\nAll my faith and trust\nRight before my eyes\nMy world has turned to dust\nAfter all the nights\nI sat alone and wept\nJust a handful of promises\nAre all that's left of loving you\nReflections of\nThe way life used to be\nReflections of\nThe love you took from me\nIn you I put\nAll my faith and trust\nRight before my eyes\nMy world has turned to dust"""
42,On a Carousel,The Hollies,1967,"b""Riding along on a carousel trying to catch up to you\nRiding along on a carousel will I catch up to you?\nHorses chasing cause they're racing\nSo they ain't so far\nOn a carousel on a carousel\nNearer and nearer by changing horses still so far away\nPeople fighting for their places just get in my way\nSoon you'll leave and then I'll lose you\nStill we're going round\nOn a carousel on a carousel\nRound and round and round and round\nRound and round and round and round with you\nUp down up down up down too\nAs she leaves she drops the presents that she won before\nPulling ducks out of the water got the highest score\nNow's my chance and I must take it a case of do-or-die\nOn a carousel on a carousel\nRound and round and round and round\nRound and round and round and round with you\nUp down up down up down too\nRiding along on a carousel trying to catch up to you\nRiding along on a carousel will I catch up to you?\nNow we take our ride together\nNo more chasing her\nOn a carousel on a carousel"""
43,Please Love Me Forever,Bobby Vinton,1967,"b""Please love me forever\nDon't forget me ever\nJust listen to my plea\nPlease don't stop loving me\nYou're in my dreams nightly\nDon't take my love lightly\nBegging on bended knee\nPlease don't stop loving me\nOh when I lay me down to sleep\nI pray the Lord your love I'll keep\nIf I should die before I wake\nI'll come back for you\nThat's no mistake\nOh I'll love you forever\nCan't forget you ever\nOur love was meant to be\nPlease don't stop loving me\nI'll love you forever\nCan't forget you ever\nOur love was meant to be\nPlease don't stop loving me"""
44,Alfie,Dionne Warwick,1967,"b""What's it all about Alfie\nIs it just for the moment we live\nWhat's it all about\nWhen you sort it out Alfie\nAre we meant to take more than we give\nOr are we meant to be kind?\nAnd if if only fools are kind Alfie\nThen I guess it is wise to be cruel\nAnd if life belongs only to the strong Alfie\nWhat will you lend on an old golden rule?\nAs sure as I believe there's a heaven above\nAlfie I know there's something much more\nSomething even non-believers can believe in\nI believe in love Alfie\nWithout true love we just exist Alfie\nUntil you find the love you've missed\nYou're nothing Alfie\nWhen you walk let your heart lead the way\nAnd you'll find love any day Alfie oh Alfie\nWhat's it all about Alfie?"""
45,Silence Is Golden,The Tremeloes,1967,"b'A GREAT number of warriors with quivers slung on their shoulders fill the vestibule of the palace of T\xc3\xa9mora the residence of the kings of Erin and the bards are singing to the accompaniment of their golden harps. the deeds performed in war and in the chase by the brave Morna the sovereign of the Emerald Isles surrounded by the blue waves. The harps of the bards are silenced; the warriors are ranged in two long files; the gates of the palace are flung open and the aged Morna appears between his two sons L\xc3\xa9mor and Armin. The\np. 151\npeople flock to gaze on their king and welcome him with acclamations of deep affection because Morna is the well beloved of all as his name signifies in the harmonious language of the verdant isles. The hair and beard of the king are white but the snow of seventy winters has been powerless to bend the limbs of the athlete king well developed by labour and a sober life. The loving people have also a welcome for the princes who accompany the ancient for beautiful in body and soul are L\xc3\xa9mor and Armin. L\xc3\xa9mor possesses a face that is fair to behold as the snow which crowns the heights of Carmora; his hair is golden as the rays of the sun and his eyes are blue like the flower of the flax. They depart from T\xc3\xa9mora followed by the warriors and blessed by the women. The old men and the children gaze after their retreating forms with loving eyes and hearts until they become lost in the woods of Lena. But they are not proceeding to war--no--for see the women do not weep on beholding their departure. The wild boar of rough skin and long tusks is the enemy against which they are going to wrestle in the forests of Lena. See them as they become lost in the fastnesses as soon as the dogs announce the presence of the giant of the woods. The king goes one way and L\xc3\xa9mor and Armin go another. The bugle of the keepers also announce the appearance of the wild boar. And the boar runs runs runs destroying with his formidable\np. 152\ntusks every dog which dares to approach him repelling all the arrows directed against his hard rough skin. L\xc3\xa9mor has separated himself from his brother as he had done previously from his father and one hour had already been spent by the tired-out huntsmen in scouring the dense wood unable to vanquish the boar. The bugle announces to L\xc3\xa9mor that the animal is running towards where he is and the gallant huntsman prepares his bow. The tangled brushwood is seen moving at a short distance from him; the enormous head of the boar is descried and the arrow of L\xc3\xa9mor pierces the air. A cry of pain is heard and L\xc3\xa9mor hastens to despatch the animal; but the boar is not in the spot aimed at by the arrow and the cry of pain is repeated some distance further. L\xc3\xa9mor advances and on separating the tangled growth of briars and brushwood behind which issued the wail a cry of immense sorrow bursts from his breast on seeing that his father the king of the green isles the beloved of all and of none more than of L\xc3\xa9mor is lying on the ground in a dying condition his noble breast pierced by the dart shot from the bow of L\xc3\xa9mor. L\xc3\xa9mor beseeches help for his father invoking the protection of heaven in behalf of the dying old man endeavours to return back his life--that life which is fast ebbing away--and he weeps on seeing his impotence and his soul is filled with despair.\np. 153\nII.\nThey are returning to the palace of T\xc3\xa9mora the princes of the Emerald Isles and the warriors who went with them to the woods of Lena; but the bards who went out to receive them when they perceived them returning in the far distance do not strike their golden harps nor do they welcome the huntsmen with songs of praise. Silent and sorrowful do the huntsmen and the bards arrive and on learning the cause of this silence and grief the women and the old men and the children fill the air with their laments and their wails of sorrow. Morna the beloved of all returns a lifeless body conducted by his warriors laid on a litter of funereal cypress and L\xc3\xa9mor and Armin appear to be dying of grief. The ancients the chieftains of the tribes of Erin assemble together on the following day in T\xc3\xa9mora and after a long conference they come and stand before L\xc3\xa9mor the heir to the sovereignty of the Emerald Isles.\n""Prince"" spoke the oldest of the chiefs ""although by our laws a parricide is condemned to death thou must not die because if thine arrow did wound thy father it was not done willingly; but the crown must not be placed on the brow of one who is stained with the blood of his father and of his king nor can he dwell amongst us. The crown of Morna must rest on the stainless\np. 154\nbrow of Armin. To-morrow at daybreak a ship will await thee in port provisioned and manned. Depart in her for ever from our isles and may heaven protect thee wheresoever the wind and wave may take thee to!""\nL\xc3\xa9mor accedes to the decision of the chieftains of the tribes and delivers himself up to the mercy of the winds and of the waves with no better company than his own sorrow his hope in heaven which knew his innocence and two loyal servitors who had willed to share his misfortunes.\nThe ship deficient of a skilful pilot sailed on for days and nights and even months upon the boundless solitudes of the ocean cast about like a toy at the mercy of swelling waves and the fury of the winds. Thirst at length begins to parch up L\xc3\xa9mor and his servitors who have no more water to drink or to cool their parched lips but the salt sea water. But just as the last ray of hope of discovering land had been extinguished and they had abandoned all idea of meeting with the shore of any country whatever they perceived in the far distance amid the sea mists a coast backed by green mountains and they pushed on their ship towards that blessed land. That land was the one inhabited by the Cantabrians 1 the race of giants which five centuries\np. 155\nearlier Rome the mistress of the world had been unable to vanquish despite all her power.\nThe ship is closely approaching the shore. Beautiful is the land before them; more beautiful even than the isles of Erin is the continent which the prince and his loyal servitors hail with joy. The exiles leap from the ship on to the land and burst out in shouts of joy because beneath the shade of some immense leafy chestnut trees they perceive a fountain of running water clear as the crystalline roofs of the grottoes of Drumanar. The fresh water calms the heat which devours them. Peace comes over the soul and sleep visits their weary eyelids. They cast themselves on a green slope covered with flowers and soon fall asleep.\nIII.\nWhere goes the echeco-jauna 1 of Bustuna as he abandons the cultivation of his fields and descends to the deserted shores of Mundaca followed by those who were assisting him at his work? Where goes the echeco-jauna in such haste?\nFrom the mountain heights he has seen a little ship tossed by the waves and dashing itself against the rocks and as his heart is compassionate and hospitable he runs flies to succour the wrecked ones whom he\np. 156\nsupposes must be battling with death on the shore. He stops as he descends to the plain and those who came with him also. Three strangers are sleeping close to the fountain under the shade of the chestnut trees and the echeco-jauna remains there in order to watch over and guard their steep.\nThe sons of the green isles awake and they ask of the echeco-jauna what land that is which the winds and the waves have brought them to in their ship. And on learning that it is the land of the invincible Cantabrians they raise their lips to heaven and thank God for having conducted them to the country of the first heroes of the universe. Under the roof of Bustuna they find an hospitable asylum those exiles from Erin; but very quickly does it become known throughout the Euskarian mountains that among them dwells a son of kings and the aged Lekobide the chieftain of the Eskaldunac 1 and descendant of the glorious leader of the same name who humbled the pride of the C\xc3\xa6sars and whom the Basque people sing praises in their songs sends messengers to the Prince of Erin to offer him a home in the valley of Padura.\np. 157\nL\xc3\xa9mor contemplates with delight the supreme happiness of the land on reaching the dwelling of the Basque chieftain. An aureole of glory encircles the venerable brow of Lekobide and another of beauty and chastity that of the youthful Luz the daughter of the chieftain of the Eskaldunac.\nMonths have passed since L\xc3\xa9mor came to dwell in the home of Lekobide and for months has he been striving to quit the valley of Padura because as a good knight and a good Christian he is ashamed to live in idleness meanwhile that the sons of Agar are trampling on the holy cross beyond the Ebro. For months has he wished to offer his arm to Fernan Gonzalez the Count de Castile but he is always held back by the pleadings of Luz and Lekobide; and more than all is he detained by a mysterious power which dwells in his heart. Warlike exercises and the chase restrains his steps. When departing from Padura he wends his steps towards the lofty mountains that command the view of the valley to pursue the wild boar and the deer Luz goes to the window with saddened looks to watch the stranger from the valley and the stranger turns back seeking Luz at the window.\nIV.\nThe Eskaldunac are free free as the breeze and the birds of their mountains. They have no lord to whom\np. 158\nthey owe vassalage nor do they possess other laws than those written in the consciences of their chiefs who judge the culprit and adjust contentions under the shadow of the holy tree of Guernica. Beyond the hierarchy of virtue and of intelligence and of age there is but one hierarchy in the land of the Eskaldunac. The Eskaldunac elect a chief who is ever ready to lead them to the combat whenever the stranger invades their free land; and this glorious title they bestowed on Lekobide more than half a century before in consideration of his virtue his intelligence his valour and his glorious name.\nOne day when the Euskaro patricians were assembled together under the holy oak of Guernica one of them remarked that Lekobide was aged and impotent and therefore incapable to take the command of the armies of the Eskaldunac on the day when the stranger should invade the land. Then a patrician of a century old spoke in the name of the assembly:\n""Fifteen years have passed since Leyal\xc3\xa1 the most valiant and loyal dog of our mountains watched day and night at the door of his master. ""Leyal\xc3\xa1 is old"" said one day the echeco-jauna and on that night a new guardian was installed in the post in which Leyal\xc3\xa1 had grown old.\n""The fox which had been scared away from afar by Leyal\xc3\xa1 fifteen years ago and which he had scented\np. 159\nfrom a great distance came that very night unfelt by the young dog and ate up the fowls of the echeco-jauna. And Leyal\xc3\xa1 who sad and broken in heart had left the fern-bed in which he had slept for fifteen years at the door of the homestead in order that a stranger should occupy his post was found dead on the following morning although the echeco-jauna had prepared a bed for him softer and more sheltered than the one in which he had lain for fifteen years.""\nThus spoke the patrician of a century old and since then no one ever remarked that Lekobide was aged. Neither Lekobide himself remembered his age because the youthfulness of his spirit does not permit him to think on the age of his strong arm.\nBut hark! a low rumour is heard and an unusual agitation unknown for years spreads across the valleys and along the range of the Basque mountains and numerous scouts their hearts full of indignation hasten to the door of Lekobide calling out--\n""Quidaria! 1 a formidable army appears on the cordillera of Ordu\xc3\xb1a and alas! for the Eskaldunac should the irrinzi 2 not be quickly heard on our mountains.\nLekobide rises up brimming over with wrath. ""Blow the five bugle-horns on the five Basque mountains; for\np. 160\nnone must reach the Tree Malato of those who would dare in warfare to trample down our free dwellings! Give me my coat of mail and the lance which seventy years ago accompanied me to the combat!"" And Lekobide quickly puts on the coat of mail and his body bends beneath the weight of his armour. Lekobide grasps the lance but his arm is powerless to hold it. Then does the glorious chieftain remember his age and trembles; and humbled and despairing he falls down at the threshold of the door.\nMeanwhile the alarm flies along the Basque mountains and valleys and in answer to the call to war many Basque warriors are coming down to the valley of Padura imploring their revered chieftain to lead them to battle. A ray of hope suddenly illumines the venerable countenance of Lekobide which had been so full of despair.\n""Prince of Erin cried the old man addressing the son of Morna ""take my coat of mail and my lance and fill my place of command at the head of the Euskaro legions!""\n""Se\xc3\xb1or!"" replies L\xc3\xa9mor ""I will fight against the enemies of thy land in which I have received such generous hospitality but it will be in the soldier\'s ranks. Seek a chieftain more worthy than I to lead thy warriors to the combat.""\nAll the Euscarian warriors who had descended from\np. 161\nthe mountains to the valley of Padura joined their pleadings to those of Lekobide but the modest Prince of Erin insists on marching to war only on condition of fighting. in the ranks with the humblest wrestler.\n""As long as thou livest thou wilt be the leader and champion of the Eskaldunac because I am powerless to be so"" said Lekobide with universal assent; but L\xc3\xa9mor still continues to refuse to accept the glorious title offered to him.\n""Thou art the son of kings and art worthy to command vassals"" exclaim the ancients of the twenty valleys gathered together in the valley of Padura; ""the free land of the Euskaro confers upon thee the sovereignty if thou dost consent to take the command of our armies.""\nThe prince of the green isles refuses the sovereignty of the Eskaldunac. And while all this contention takes place more scouts appear on the field to announce that the army of the enemy has passed the Tree Malato and are descending the mountain slopes like a raging sea carrying all that opposes its progress.\n""Oh Prince of Erin!"" cries Lekobide ""if in my veins flowed the blood of kings I would then tell thee--Lead the Eskaldunac legions on to battle cast out of our free land the stranger and on returning from the combat thou wilt sit at my hearth and I will bestow on thee the title of son!""\np. 162\nL\xc3\xa9mor directed a glance full of love and hope towards Luz; and as though he had read on the brow of the maiden the reply his soul yearned to hear he cried out as he donned the coat of mail and grasped the lance of Lekobide:\n""Old man! may God permit me to be seated at thy hearth and hear from thy lips the name of son!""\nV.\nUpon the five highest mountains of the free land is heard the blast of the trumpets and that warlike sound is answered throughout the valleys and mountains by the powerful irrinzi. Every man with sufficient strength to cast an arrow wield the sword the lance or battleaxe speedily rises up quits his house and proceeds toward the valley of Padura whose plains and heights can scarcely hold the thousands of Basques that are collecting together in answer to the call of their Country. This call or summons is not issued without good cause for the enemies are many and they are already approaching the valley of Padura as though to challenge the chieftain who they are well aware dwells there.\nThe armies which invade the Basque mountains are not composed of those brave legions of Castile and Leon who so often planted the cross of Christ over the tents of the Mussulman; nor are they led by the kings\np. 163\nof Leon or the Counts of Castile. These legions are composed of low adventurers who defame the Christian name from the banks of the Ebro to the shores of the Tagus and are commanded by Ordo\xc3\xb1o the Wicked the vile usurper of the crown of Sancho el Craso and who cast forth from his Leonese throne wishes to drown his disappointment in the noble blood of the Eskaldunac and raise up on the Basque mountains a new throne upon which to sit.\nThe Basque army led by Jaun-Zuria as the people style the Prince of Erin goes out to encounter the stranger who is already appearing on the mountain heights that overlook the valley of Padura and Sancho de Esteguiz the lord of the Duranguesado leaves his palace of Tarisa to lead the Duranguese who are longing to fight by the side of their brother tribes commanded by the prince. The combat is a fierce one and its frightful din thunders throughout the hitherto peaceful mountains of the Euskaros. A dense cloud of arrows obscures the sunlight enormous boulders of rocks wrenched by the herculean arms of the Eskaldunac are cast upon the armies of Ordo\xc3\xb1o dismembering and crushing and terrifying them. The axe and the lance the swords of the Basque warriors are fast cutting down the invading legions on the broken rocks of Padura. But the desperation of Ordo\xc3\xb1o incites him to make a supreme effort to reanimate\np. 164\nthe courage of the adventurers and the victory is still undecided.\n""Death to the leader of the Eskaldunac!"" cries Ordo\xc3\xb1o ""and then the victory will be ours!"" And he runs to encounter Jaun-Zuria who at the same time fights and commands his army in the thickest of the fray.\nThe son of the kings of Erin goes out in his turn to meet the ambitious chief of the invaders and closes with him in a fierce match. The lance of Lekobide wielded with Titanic force by the Prince of Erin pierces through the breast of Ordo\xc3\xb1o who expires uttering a roar of desperation which resounds throughout the mountains of Padura like that of a wounded lion. But alas! a stone flung by the enemy wounds the noble forehead of the lord of the Duranguesado for whose life the Prince of Erin would willingly have given his own!\nDisorder reigns now in the disbanded legions of the stranger and they flee in terror back from whence they came marking their footprints with blood and fire. The Eskaldunac follow them to the cordillera of Ordo\xc3\xb1o and there wearied with so much slaughter and beholding their country once more happy and free they return to rest and to celebrate their glorious triumph beneath the shades of the Tree Malato.\np. 165\nVI.\nNearly ten centuries have passed since the Eskaldunac led by the exile of Erin sent a thrill of joy and triumph among the people on the fields of Padura. Should you desire to visit these fields do not seek on the map for the name of Padura because they have changed this name for that of Arrigorriaga which in the rich and venerable language of the Euskaro is equivalent to reddened stones. The rocks which bristle on the tops of the mountains of the ancient Padura presented for a long time the colour of the blood which the hordes of Ordo\xc3\xb1o the Wicked poured upon them and for this reason was the ancient name of Padura altered to that of Arrigorriaga.\nProceed to the parochial church of the valley of Arrigorriaga and there close to the font of holy water you will see a sepulchre. Ask the simple villager who it is that reposes in that sepulchre and he will tell you that there lies a prince called Ordo\xc3\xb1o who strove to rob the Basque people of their liberties and was killed by Jaun-Zuria the first Lord of Biscay. After this examine the dusty archives of the temple and if you understand the changeless and eternal language of the Eskaldunac you may read in some worm-eaten parchments yellowed by age that in this temple were joined together the daughter of Lekobide with the son of a King of Erin.'"
46,My Cup Runneth Over,Ed Ames,1967,"b""Sometimes in the morning\nWhen shadows are deep\nI lie here beside you\nJust watching you sleep\nAnd sometimes I whisper\nWhat I'm thinking of\nMy cup runneth over\nWith love\nSometimes in the evening\nWhen you do not see\nI study the small things\nYou do constantly\nI memorize moments\nThat I'm fondest of\nMy cup runneth over\nWith love\nIn only a moment\nWe both will be old\nWe won't even notice\nThe world turning cold\nAnd so in these moments\nWith sunlight above\nMy cup runneth over\nWith love\nMy cup runneth over\nWith love\nWith love"""
47,Up Up and Away,The 5th Dimension,1967,"b""Would you like to ride in my beautiful balloon\nWould you like to ride in my beautiful balloon\nWe could float among the stars together you and I\nFor we can fly we can fly\nUp up and away\nMy beautiful my beautiful balloon\nThe world's a nicer place in my beautiful balloon\nIt wears a nicer face in my beautiful balloon\nWe can sing a song and sail along the silver sky\nFor we can fly we can fly\nUp up and away\nMy beautiful my beautiful balloon\nSuspended under a twilight canopy\nWe'll search the clouds for a star to guide us\nIf by some chance you find yourself loving me\nWe'll find a cloud to hide us\nWe'll keep the moon beside us\nLove is waiting there in my beautiful balloon\nWay up in the air in my beautiful balloon\nIf you'll hold my hand we'll chase your dream across the sky\nFor we can fly we can fly\nUp up and away\nMy beautiful my beautiful balloon\nBalloon...\nUp up and away"""
48,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,1967,"b""If you're going to San Francisco\nBe sure to wear some flowers in your hair\nIf you're going to San Francisco\nYou're gonna meet some gentle people there\nFor those who come to San Francisco\nSummertime will be a love-in there\nIn the streets of San Francisco\nGentle people with flowers in their hair\nAll across the nation such a strange vibration\nPeople in motion\nThere's a whole generation with a new explanation\nPeople in motion people in motion\nFor those who come to San Francisco\nBe sure to wear some flowers in your hair\nIf you come to San Francisco\nSummertime will be a love-in there\nIf you come to San Francisco\nSummertime will be a love-in there"""
49,The Rain The Park & Other Things,The Cowsills,1967,"b""I saw her sitting in the rain\nRaindrops falling on her\nShe didn't seem to care\nShe sat there and smiled at me\nThen I knew \nShe could make me happy \nFlowers in her hair \nFlowers everywhere \nOh I don't know just why\nShe simply caught my eye\nShe seemed so sweet and kind\nShe crept into my mind\nI knew I had to say hello \nShe smiled up at me \nAnd she took my hand\nAnd we walked through the park alone\nAnd I knew \nShe had make me happy \nFlowers in her hair \nFlowers everywhere \nOh I don't know just why\nShe simply caught my eye\nShe seemed so sweet and kind\nShe crept into my mind\nSuddenly the sun broke through \nI turned around she was gone \nAnd all I had left\nWas one little flower in my hand\nBut I knew \nShe had make me happy \nFlowers in her hair \nFlowers everywhere \nWas she reality\nOr just a dream to me\nHer love showed me the way\nTo find a sunny day\nWas she reality\nOr just a dream to me"""
50,There's a Kind of Hush,Herman's Hermits,1967,"b""There's a kind of hush\nAll over the world tonight\nAll over the world\nYou can hear the sound of lovers in love\nYou know what I mean\nJust the two of us and nobody else in sight\nThere's nobody else\nAnd I'm feeling good just holding you tight\nSo listen very carefully\nMove closer now\nAnd you will see what I mean\nIt isn't a dream\nThe only sound that you will hear\nIs when I whisper in your ear\nI love you forever and ever\nThere's a kind of hush\nAll over the world tonight\nAll over the world\nYou can hear the sound of lovers in love\nLa la la\nLa la la\nLa la la\nSo listen very carefully\nMove closer now\nAnd you will see what I mean\nIt isn't a dream\nThe only sound that you will hear\nIs when I whisper in your ear\nI love you forever and ever\nThere's a kind of hush\nAll over the world tonight\nAll over the world\nPeople just like us are fallin' in love\nYeah they're fallin' in love\nHush they're fallin' in love\nHush"""
