Rank,Song,Artist,Year,Lyrics
35,In the Ghetto,Elvis Presley,1969,"b""As the snow flies\nOn a cold and gray Chicago morning\nA poor little baby child is born\nIn the ghetto\nAnd his mama cries\nCause if there's one thing that she don't need\nIt's another little hungry mouth to feed\nIn the ghetto\nPeople don't you understand\nA child needs a helping hand\nOr he'll grow to be an angry young man some day\nTake a look at you and me\nAre we too blind to see\nDo we simply turn our heads\nAnd look the other way\nWell the world turns\nAnd a hungry little boy with a runny nose\nPlays in the street as the cold wind blows\nIn the ghetto\nAnd his hunger burns\nSo he starts to roam the streets at night\nAnd he learns how to steal\nAnd he learns how to fight\nIn the ghetto\nThen one night in desperation\nA young man breaks away\nHe buys a gun He steals a car\nTries to run but he don't get far\nAnd his mama cries\nAs a crowd gathers 'round an angry young man\nFace down on the street with a gun in his hand\nIn the ghetto\nAnd as her young man dies\nOn a cold and gray Chicago morning\nAnother little baby child is born\nIn the ghetto\nAnd his mama cries\nIn the ghetto"""
36,A Boy Named Sue,Johnny Cash,1969,"b'My daddy left home when I was three\nAnd he didn\'t leave much to ma and me\nJust this old guitar and an empty bottle of booze\nNow I don\'t blame him cause he run and hid\nBut the meanest thing that he ever did\nWas before he left he went and named me ""Sue.""\nWell he must o\' thought that is quite a joke\nAnd it got a lot of laughs from a\' lots of folk\nIt seems I had to fight my whole life through.\nSome gal would giggle and I\'d get red\nAnd some guy\'d laugh and I\'d bust his head\nI tell ya life ain\'t easy for a boy named ""Sue.""\nWell I grew up quick and I grew up mean\nMy fist got hard and my wits got keen\nI\'d roam from town to town to hide my shame\nBut I made a vow to the moon and stars\nThat I\'d search the honky-tonks and bars\nAnd kill that man who gave me that awful name\nWell it was Gatlinburg in mid-July\nAnd I just hit town and my throat was dry\nI thought I\'d stop and have myself a brew\nAt an old saloon on a street of mud\nThere at a table dealing stud\nSat the dirty mangy dog that named me ""Sue.""\nWell I knew that snake was my own sweet dad\nFrom a worn-out picture that my mother\'d had\nAnd I knew that scar on his cheek and his evil eye\nHe was big and bent and gray and old\nAnd I looked at him and my blood ran cold\nAnd I said: ""My name is \'Sue!\' How do you do!\nNow you\'re going to die!!""\nWell I hit him hard right between the eyes\nAnd he went down but to my surprise\nHe come up with a knife and cut off a piece of my ear\nBut I busted a chair right across his teeth\nAnd we crashed through the wall and into the street\nKicking and a\' gouging in the mud and the blood and the beer\nI tell you I\'ve fought tougher men\nBut I really can\'t remember when\nHe kicked like a mule and he bit like a crocodile\nI heard him laugh and then I heard him cuss\nHe went for his gun and I pulled mine first\nHe stood there lookin\' at me and I saw him smile\nAnd he said: ""Son this world is rough\nAnd if a man\'s gonna make it he\'s gotta be tough\nAnd I knew I wouldn\'t be there to help ya along\nSo I give ya that name and I said goodbye\nI knew you\'d have to get tough or die\nAnd it\'s the name that helped to make you strong\nHe said: ""Now you just fought one hell of a fight\nAnd I know you hate me and you got the right\nTo kill me now and I wouldn\'t blame you if you do\nBut ya ought to thank me before I die\nFor the gravel in ya guts and the spit in ya eye\nBecause I\'m the son-of-a-bitch that named you Sue\nI got all choked up and I threw down my gun\nAnd I called him my pa and he called me his son\nAnd I came away with a different point of view\nAnd I think about him now and then\nEvery time I try and every time I win\nAnd if I ever have a son I think I\'m gonna name him\nBill or George! Anything but Sue! I still hate that name!'"
37,Baby Baby Don't Cry,The Miracles,1969,"b""Nothing so blue as a heart in pain\nNothing so sad as a tear in vain\nOoh ooh-ooh-oh\nLet him walk on out if he wants to\nHe really doesn't deserve you\nHis loss is our gain so don't be blue\n'cause stone blind and out of his mind\nIs what he has to be yeah\nSo baby straighten up come on and fly right\nIt's no catastrophe yeah\nI said now baby baby don't cry\nBaby baby here's why\nLove is here standin' by\nLove is here standin' by\nYou trusted him and gave him your love\nA love he proved unworthy of\nToo bad it was him that you trusted\nToo bad but you can't be disgusted\nIt's time that you got readjusted\nAnd realized that tear filled eyes\nCan never stop him now no no no\nThat man is on his way\nI think he's gone to stay\nYou better drop him now yeah\nOowee now baby baby don't cry no no\nBaby baby here's why\nBecause love is here standin' by\nI say love is here standin' by\nAll you've gotta do is dry your eyes long enough to see\nThat you have got the love you thought you had in him here in me\nLove is hope girl love is strength\nHere's someone standin' right beside ya\nWho would go to any length to give you love true and deep\nAnd hope you realize at last you found a love that you can keep\nAnd only losers weep\nSo baby baby don't cry oh baby don't you cry now\nBaby baby don't cry oh baby let me tell you why now\nBaby baby here's why don't you know that\nLove is here standin' by\nI say love is here standin' by\nYour tears are shed in vain I said\nSo baby baby don't cry c'mon dry your eyes\nBaby baby don't cry don't you realize\nBaby baby here's why"""
38,Only the Strong Survive,Jerry Butler,1969,"b'I remember my first love affair\nSomehow or another the whole darn thing went wrong\nMy mama had some great advice\nSo I thought I\'d put it into words of this song\nI can still hear her sayin\'\nBoy oh I see you\'re sittin\' out there all alone\nCryin\' your eyes out \'cause the woman that you love is gone\nOh there\'s gonna be there\'s gonna be a whole lot of trouble in your life\nOh so listen to me get up off your knees\n\'Cause only the strong survive\nThat\'s what she said\n""Only the strong survive\nOnly the strong survive""\nHey you\'ve got to be strong you\'d better hold on\nDon\'t go all around with your head hung down\nWell I wouldn\'t let that little girl\nNo I wouldn\'t let her know that she made me feel like a clown\nThere\'s a whole lot a girls lookin\' for a good man like you\nOh but you\'ll never meet \'em if you give up now\nAnd say that your life is through\nThen she said:\n""Only the strong survive\nOnly the strong survive\nYou\'ve got to be a man you\'ve got to take a stand""\nSo I\'m telling you right now only the strong survive\nOnly the strong survive\nHey you\'ve got to be strong you\'d better hold on\nDon\'t worry about it don\'t you know that things are gonna change\nOh but you\'ve got to be a man you\'ve got to take a stand\nDon\'t ever feel that you can make it baby'"
39,Time of the Season,The Zombies,1969,"b""\xe2\x80\x8b\xe2\x80\x8b\nIt's the time of the season\nWhen the love runs high\nIn this time give it to me easy\nAnd let me try with pleasured hands\nTo take you in the sun to \nTo show you every one\nIt's the time of the season for loving\nWhat's your name? \nWho's your daddy? \n Is he rich like me?\nHas he taken \nAny time \n To show you what you need to live?\nTell it to me slowly \nI really want to know\nIt's the time of the season for loving\n\xe2\x80\x8b\nWhat's your name? \nWho's your daddy? \n Is he rich like me?\nHas he taken \nAny time \n To show you what you need to live?\nTell it to me slowly \nI really want to know\nIt's the time of the season for loving"""
40,Wedding Bell Blues,The 5th Dimension,1969,"b""Bill I love you so I always will\nI look at you and see the passion eyes of May \nOh but am I ever gonna see my wedding day \nI was on your side Bill when you were losing\nI'd never scheme or lie Bill there's been no fooling\nBut kisses and love won't carry me till you marry me Bill\nI love you so I always will\nAnd in your voice I hear a choir of carousels \nOh but am I ever gonna hear my wedding bells \nI was the one who came running when you were lonely\nI haven't lived one day not loving you only\nBut kisses and love won't carry me till you marry me Bill\nI love you so I always will\nAnd though devotion rules my heart I take no bows\nOh but Bill you're never gonna take those wedding vows \nOh come on Bill \nOh come on Bill \nCome on and marry me Bill\nI got the wedding bell blues\nPlease marry me Bill\nI got the wedding bell blues\nWedding bell blues\nWedding bell blues\nYeah yeah marry me Bill\nI got the wedding bell blues"""
41,Little Woman,Bobby Sherman,1969,"b""Hey Little Woman please make up your mind\nYou've got to come into my world and leave your world behind\nCome on now\nNa na na na...\nYou got to come down from that cloud girl and Leave your world behind\nWhen your with me I feel sunshine Even when I'm standing in the rain\nSomething happens that I can't explain When I hear your name\nBut you can't help it that\nYou're always chasing rainbows in your mind\nThere's so much I wanna say to you\nAnd there's so little time\nHey Little Woman please make up your mind\nYou've got to come into my world\nAnd leave your world behind\nNa na na na...\nYou got to come down from that cloud girl and Leave your world behind\nWhat do you see when your walking down a busy street and I'm not there\nIs my picture hanging in your mind\nWalking with you there\nThat's how it is in my world girl\nYou're with me all the time\nWhy don't you come into my world and leave your world behind\nHey Little Woman please make up your mind\nYou've got to come into my world and leave your world behind\nAll right now.... Na na na na...\nYou got to come down from that cloud girl and Leave your world behind"""
42,Love (Can Make You Happy),Mercy,1969,"b""Wake up in the morning with the sunshine in your eyes\nAnd the smell of flowers blooming fills the air\nYour mind is filled with the thoughts of a certain someone - that you\nLove;\nYour life is filled with joy when she is there\nLove can make you happy if you fine someone who cares\nTo give a life time to you and who has a love to share\nIf you think you've found someone you'll love forevermore\nThen it's worth the price you'll have to pay \nTo have to hold's important when forever is the phrase\nThat means the love you've found is going to stay\nLove can make you happy if you find someone who cares\nTo give a life time to you and who has a love to share\nLa-love la-love\nLove can make you happy\nLove can make you happy\nLove can make you happy\nLove"""
43,Good Morning Starshine,Oliver,1969,"b'Good morning starshine\nThe earth says ""hello""\nYou twinkle above us\nWe twinkle below\nGood morning starshine\nYou lead us along\nMy love and me as we sing\nOur early morning singing song\nGliddy glup gloopy\nNibby nabby noopy la la la lo lo\nSabba sibby sabba\nNooby abba nabba le le lo lo\nTooby ooby walla nooby abba nabba\nEarly morning singing song\nGood morning starshine\nYou lead us along\nMy love and me as we sing\nOur early morning singing song\nGliddy glup gloopy\nNibby nabby noopy la la la lo lo\nSabba sibby sabba\nNooby abba nabba le le lo lo\nTooby ooby walla nooby abba nabba\nEarly morning singing song\nSinging a song humming a song\nSinging a song loving a song\nLaughing a song\nSing the song sing the song\nSong the sing\nSong song song sing\nSing sing sing song'"
44,These Eyes,The Guess Who,1969,"b""These eyes cry every night for you\nThese arms long to hold you again\nThe hurting's on me yeah\nI will never be free no my baby no no\nYou gave a promise to me yeah\nYou broke it and you broke it oh no\n{Hook}\nThese eyes watched you bring my world to an end\nThis heart could not accept and pretend\nThe hurting's on me yeah\nI will never be free no no no\nYou took the vow with me yeah\nAnd you spoke it and you spoke it babe\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut they're never gonna see another one like I had with you\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut they're never gonna see another one like I had with you\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut they're never gonna see another one like I had with you\nThese eyes cry every night for you\nThese arms these arms long to hold you hold you again\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut their never gonna see another one like I had with you\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut their never gonna see another one like I had with you\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut their never gonna see another one like I had with you\nThese eyes are crying\nThese eyes have seen a lot of loves\nBut their never gonna see another one like I had with you\nBaby baby baby baby\nDon't ya know these..."""
45,You've Made Me So Very Happy,Blood Sweat,1969,"b""I lost at love before\nGot mad and closed the door\nBut you said child just once more\nI chose you for the one\nNow we're havin' so much fun\nYou treated me so kind\nI'm about to lose my mind\nYou made me so very happy\nI'm so glad you\nCame into my life\nThe others were untrue\nBut when it came to lovin' you\nI'd spend my whole life with you\n'Cause you came and you took control\nYou touch my very soul\nYou always show me that\nLovin' you is where it's at\nThank you baby\nYeah yeah\nI love you so much you see\nYou're even in my dreams\nI can hear\nBaby I can hear you calling me\nI'm so in love with you\nAll I ever want to do is\nThank you baby thank you baby\nYou made me so very happy\nYou made me so so very happy\nI'm so glad you\nCame into my life\nMmmm I want to thank you girl\nEvery day of my life\nI wanna thank you\nYou made me so very happy\nOh I wanna spend my life thanking you\nThank you baby thank you baby\nThank you baby thank you baby"""
46,Put a Little Love in Your Heart,Jackie DeShannon,1969,"b""Think of your fellow man\nLend him a helping hand\nPut a little love in your heart\nYou see it's getting late\nOh please don't hesitate\nPut a little love in your heart\nAnd the world will be a better place\nAnd the world will be a better place\nFor you and me\nYou just wait and see\nAnother day goes by\nStill the children cry\nPut a little love in your heart\nIf you want the world to know\nWe won't let hatred grow\nPut a little love in your heart\nAnd the world  will be a better place\nAll the world  will be a better place\nFor you \nAnd me \nYou just wait \nAnd see wait and see\nTake a good look around\nAnd if you're looking down\nPut a little love in your heart\nI hope when you decide\nKindness will be your guide\nPut a little love in your heart\nAnd the world  will be a better place\nAnd the world  will be a better place\nFor you \nAnd me \nYou just wait \nAnd see\nPeople now put a little love in your heart\nEach and every day\nPut a little love in your heart\nThere's no other way\nPut a little love in your heart\nIt's up to you\nPut a little love in your heart\nC'mon and ...\nPut a little love in your heart"""
47,Do Your Thing,The Watts 103rd Street Rhythm Band,1969,"b""Express Yourself!\nExpress Yourself!\nYou don't ever need help from nobody else. All you got to do now:\nExpress Yourself!\nWhat ever you do do it good\nWhat ever you do do it good. All right...\nIt's not what you look like when you're doin' what you're doin'\nIt's what you're doin' when you're doin' what you look like you're doin'!\nExpress Yourself!\nExpress Yourself!\nThey're doin'it on the moon yeah...\nIn the jungle too\nEverybody on the floor now\nJumpin' like a kangaroo\nSo let the horns do the thing they do yo...\nSome people have everything and other people don't\nBut everything don't mean a thing if it ain't the thing you want\nExpress Yourself!\nExpress Yourself!\nO do it! O do it\nDo it to it. Go on and do it\nYo do it. Give\nExpress Yourself!\nExpress Yourself"""
