Rank,Song,Artist,Year,Lyrics
30,Those Were the Days,Mary Hopkin,1968,"b""Once upon a time there was a tavern\nWhere we used to raise a glass or two\nRemember how we laughed away the hours\nAnd dreamed of all the great things we would do\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nFor we were young and sure to have our way\nLa la la la...\nThen the busy years went rushing by us\nWe lost our starry notions on the way\nIf by chance I'd see you in the tavern\nWe'd smile at one another and we'd say\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nThose were the days oh yes those were the days\nLa la la la...\nJust tonight I stood before the tavern\nNothing seemed the way it used to be\nIn the glass I saw a strange reflection\nWas that lonely woman really me\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nThose were the days oh yes those were the days\nLa la la la...\nThrough the door there came familiar laughter\nI saw your face and heard you call my name\nOh my friend we're older but no wiser\nFor in our hearts the dreams are still the same\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nThose were the days oh yes those were the days\nLa la la la..."""
31,Born to Be Wild,Steppenwolf,1968,"b""Get your motor runnin'\nHead out on the highway\nLooking for adventure\nIn whatever comes our way\nYea darlin' gonna make it happen\nTake the world in a love embrace\nFire all of your guns at once\nAnd explode into space\nI like smoke and lightnin'\nHeavy metal thunder\nRacing with the wind\nAnd the feeling that I'm under\nYea darlin' Gonna make it happen\nTake the world in a love embrace\nFire all of your guns at once\nAnd explode into space\nLike a true nature child\nWe were born born to be wild\nWe can climb so high\nI never wanna die\nBorn to be wild\nBorn to be wild\nGet your motor runnin'\nHead out on the highway\nLooking for adventure\nIn whatever comes our way\nYea darlin' gonna make it happen\nTake the world in a love embrace\nFire all of your guns at once\nAnd explode into space\nLike a true nature child\nWe were born born to be wild\nWe can climb so high\nI never wanna die\nBorn to be wild\nBorn to be wild"""
32,Cowboys to Girls,The Intruders,1968,b'Cowboys to girls I remember when I used to play shoot em up Shoot em up bang bang baby I remember when I chased the girls and beat em up But I was young and didn t understand But now I m a grown up man I know girls are made for kissing Never knew what I was missing Now my life is not the same My whole world has been rearranged I went from cowboy to girls Oh yes I did Cowboys to girls I remember when I used to see you jumping rope Jumping rope up and down baby And I remember when you got your first baby coach But you were young and didn t understand Now you re a woman and I m a man And it s me that you re kissing Ain t it fun reminiscing Now our lives are not the same Our whole world has been rearranged You went from Oh yes you did And I went from cowboys to girls Oh yes I did And it s me that you re kissing Ain t it fun reminiscing And my life life is not the same This whole world has been rearranged I went from cowboys to girls Oh yes I did You went from pretty dolls to boys Oh yes I did I went from cowboys to girls'
33,Simon Says,1910 Fruitgum Company,1968,"b""I'd like to play a game\nThat is so much fun\nAnd it's not so very hard to do\nThe name of the game is Simple Simon says\nAnd I would like for you to play it to\nPut your hands in the air\nSimple Simon says\nShake them all about\nSimple Simon says\nDo it when Simon says\nSimple Simon says\nAnd you will never be out\nSimple Simon says\nPut your hands on your hips\nLet your back bone slip\nSimon says\nSimple Simon says\nPut your hands on your hips\nLet your back bone slip\nSimon says\nPut your hands on your head\nSimple Simon says\nBring them down by your side\nSimple Simon says\nShake them to your left\nSimple Simon Says\nNow shake them to your right\nPut your hands on your head\nSimple Simon says\nBring them down by your side\nSimple Simon says\nShake them to your left\nSimple Simon Says\nNow shake them to your right\n{Instrumental}\nNow that you have learnt\nTo play this game with me\nYou can see its not so hard to do\nLets try it once again\nThis time more carefully\nAnd I hope the winner will be you\nClap your hands in the air\nSimple Simon says\nDo it double time\nSimple Simon says\nSlow it down like before\nSimple Simon says\nAh your looking fine\nSimple Simon says\nNow clap them high in the air\nSimple Simon says\nDo it double time\nSimple Simon says\nSlow it down like before\nSimple Simon says\nAh you're looking fine"""
34,Lady Willpower,Gary Puckett,1968,"b""Lady Willpower\nIt's now or never\nGive your love to me and\nI'll shower your heart with tenderness\nEndlessly\nI know you want to see me\nBut you're afraid\nOf what I might have on my mind\nOne thing you can be sure of\nI'll take good care of your love\nIf you will let me give you mine\nLady Willpower\nIt's now or never\nGive your love to me and\nI'll shower your heart with tenderness\nEndlessly\nDid no one ever tell you\nThe facts of life?\nWell there's so much you have to learn\nAnd I would gladly teach you\nIf I could only reach you\nAnd get your loving in return\nLady Willpower\nIt's now or never\nGive your love to me and\nI'll shower your heart with tenderness\nEndlessly\nLady Willpower\nIt's now or never\nGive your love to me and\nI'll shower your heart with tenderness\nEndlessly\nLady"""
35,A Beautiful Morning,The Rascals,1968,"b""It's a beautiful morning ahh\nI think I'll go outside a while and just smile\nJust take in some clean fresh air boy\nAin't no sense in staying inside\nIf the weather's fine and you got the time\nIt's your chance to wake up and plan another brand new day\nEither way it's a beautiful morning ahh\nEach bird keeps singing his own song so long\nI've got to be on my way now\nAin't no fun just hanging around\nI've got to cover ground you couldn't keep me down\nIt just ain't no good if the sun shines\nWhen you're still inside\nShouldn't hide still inside shouldn't hide\nAhh oh\nAh ah oh\nThere will be children with robins and flowers\nSunshine caresses each new waking hour\nSeems to me that the people keep seeing\nMore and more each day gotta say lead the way\nIt's okay Wednesday Thursday it's okay\nMonday Wednesday Friday weekday ah ah ohh\nAh ah oh oh\nWoo ooh ooh oh oh\nOh ah wo do waa\nOhh oh oh oh"""
36,The Look of Love,Sérgio Mendes,1968,"b""The look of love is in your eyes\nA look that time can't disguise\nThe look of love is saying so much more than just words could ever say\nAnd what my heart has heard well it takes my breath away\nI can hardly wait to hold you\nFeel my arms around you\nHow long I have waited\nWaited just to love you\nNow that I have found you\nYou've got the look of love\nIt's on your face\nA look that time can't erase\nBe mine tonight\nLet this be just the start\nOf so many nights like this\nLet's take a lover's vow\nAnd then seal it with a kiss\nI can hardly wait to hold you\nFeel my arms around you\nHow long I have waited\nWaited just to love you\nNow that I have found you\nDon't ever go """
37,Hold Me Tight,Johnny Nash,1968,"b""I don't want to hear it\nNo more fussin' and fightin' baby\nHold me tight...\nLet's let bygones be bygones\nLet's think about tomorrow girl\nOur future's bright\nWell I know I was wrong\nBut I was just a fool\nToo blind to see\nYou were the only girl for me\nAh but now I see the light\nAnd everything's gonna be all right\nBaby hold me tight\nBaba\nBaba-ba-baba-ba\nBaba\nBaba-ba-baba-ba\nBaba-ba-ba-ba\nBa-ba-ba\nBa-ba-ba\nBaba\nBaba-ba-baba-ba\nBaba\nBaba-ba-baba-ba\nBaba-ba-ba-ba\nBa-ba-ba\nBa-ba-ba\nWell I know I was wrong\nBut I was just a fool\nToo blind to see\nYou were the only girl for me\nAh but now I see the light\nAnd everything's gonna be all right\nBaby hold me tight\nGirl you know I love\nOoh you know I need you\nI don't mean maybe\nYou will always be my baby\nBaba\nBaba-ba-baba-ba\nBaba\nBaba-ba-baba-ba\nBaba-ba-ba-ba\nBa-ba-ba\nBa-ba-ba\nBaba\nBaba-ba-baba-ba\nBaba\nBaba-ba-baba-ba\nBaba-ba-ba-ba\nBa-ba-ba\nBa-ba-ba\nBaba\nBaba-ba-baba-ba\nBaba-baba-baba-baba\nBaba-baba-ba"""
38,Yummy Yummy Yummy,Ohio Express,1968,"b""Yummy Yummy Yummy\nI got love in my tummy\nAnd I feel like a-loving you\nLove you're such a sweet thing\nGood enough to eat thing\nAnd that's just a-what I'm gonna do\nOh love to hold ya\nOh love to kiss ya\nOh love I love it so\nOh love you're sweeter\nSweeter than sugar\nOh love I won't let you go\nYummy Yummy Yummy\nI got love in my tummy\nAnd as silly as it may seem\nThe loving that you're giving\nIs what keeps me living\nAnd your love is like\nPeaches and cream\nKind-a like sugar\nKind-a like spices\nKind-a like like what you do\nKind-a sounds funny\nBut love honey\nAnd honey I love you\nPara pararara\nPara pararara\nYummy Yummy Yummy\nI got love in my tummy\nThat your love can satisfy\nLove you're such a sweet thing\nGood enough to eat thing\nAnd sweet thing that ain't no lie\nI love to hold ya\nI love to kiss ya\nOh love I love it so\nOh love you're sweeter\nSweeter than sugar\nOh love I won't let you go\nPara pararara\nPara pararara\nSweet thing...\nYummy Yummy\nSweet thing...\nPara pararara\nPara pararara\nSweet thing\nYummy Yummy"""
39,Fire,The Crazy World of Arthur Brown,1968,"b""I am the god of hellfire! And I bring you\nFire I'll take you to burn\nFire I'll take you to learn\nI'll see you burn\nYou fought hard and you saved and earned\nBut all of it's going to burn\nAnd your mind your tiny mind\nYou know you've really been so blind\nNow's your time burn your mind\nYou're falling far too far behind\nOh no oh no oh no!\nYou're gonna burn\nFire to destroy all you've done\nFire to end all you've become\nI'll feel you burn\nYou've been living like a little girl\nIn the middle of your little world\nAnd your mind your tiny mind\nYou know you've really been so blind\nNow's your time burn your mind\nYou're falling far too far behind\nOooh\nFire I'll take you to burn\nFire I'll take you to learn\nYou're gonna burn\nYou're gonna burn\nYou're gonna burn burn burn burn burn burn burn burn burn burn burn!\nFire I'll take you to burn\nFire I'll take you to learn\nFire I'll take you to bed\nFire I'll take you fire..."""
40,Love Is All Around,The Troggs,1968,"b""Troggs \xe2\x80\x93 Love Is All Around\nI feel it in my fingers I feel it in my toes\nWell love is all around me and so the feeling grows\nIt's written on the wind it's everywhere I go\nSo if you really love me come on and let it show\nYou know I love you I always will\nMy mind's made up by the way that I feel\nThere's no beginning there be no end\nCause on my love you can depend\nI see your face before me as I lay on my bed\nI kinda get to thinking of all the things you said\nYou gave your promise to me and I gave mine to you\nI need someone beside me in everything I do\nYou know I love you I always will\nMy mind's made up by the way that I feel\nThere's no beginning there be no end\nCause on my love you can depend\nIt's written on the wind it's everywhere I go\nSo if you really love me come on and let it show\nCome on and let it show\nCome on and let it show\nCome on and let it show\nCome on and let it show\nCome on and let it show"""
41,Playboy,Gene,1968,"b""Hey boy to me you're just a playboy\nNever mean a word you say boy\nI'm so afraid you'll go away and leave me lonely\nWhy girl do you believe a lie girl\nWhy can't you see that you're my girl\nBelieve me when I say to you\nI love you only\nAnd never knew that love could hurt me like this\nTill you came along with your kiss\nThen I fell under your spell\nKnowing quite well that you would only hurt me\nGee girl why can't I make you see girl\nJust what you mean to me girl\nThen you would know I'd never go away without you\nOh boy I wish that I could know boy\nIf what you say is so boy\nThen I would never care what they all say about you\nI never knew that love could hurt me like this\nTill you came along with your kiss\nThen I fell knowing quite well\nThat someone would tell you I would only hurt you\nHey now does it matter what they say\nGonna love you anyway now\nIf you and I would fight together\nI know we'll find love"""
42,(Theme from) Valley of the Dolls,Dionne Warwick,1968,"b""Gotta get off gonna get\nHave to get off from this ride\nGotta get hold gonna get\nNeed to get hold of my pride\nWhen did I get where did I\nHow was I caught in this game\nWhen will I know where will I\nHow will I think of my name\nWhen did I stop feeling sure feeling safe\nAnd start wondering why wondering why\nIs this a dream am I here where are you\nWhat's in back of the sky why do we cry\nGotta get off gonna get\nOut of this merry-go-round\nGotta get off gonna get\nNeed to get on where I'm bound\nWhen did I get where did I\nWhy am I lost as a lamb\nWhen will I know where will I\nHow will I learn who I am\nIs this a dream am I here where are you\nTell me when will I know how will I know\nWhen will I know why?"""
43,Classical Gas,Mason Williams,1968,b''
44,Slip Away,Clarence Carter,1968,"b""What would I give for just a few moments\nWhat would I give just to have you near\nTell me you will try to slip away somehow\nOh I need you darling I want to see you right now\nCan you slip away slip away slip away yeah\nOh I need you so\nLove oh love how sweet it is\nWhen you're still in darling let me tell you something now\nHow sweet it is\nNow I know it's wrong the things I ask you to do\nBut please believe me darling I don't mean to hurt you\nBut could you just slip away without him knowing you're gone\nThen we could meet somewhere somewhere where we're both unknown\nCan you just can you slip away slip away slip away yeah\nI need you so\nOh can you slip away baby\nI'd like to see you right now darling\nCan you slip away now baby\n'Cause I got to I got to see you\nI feel a deep burning inside"""
45,Girl Watcher,The O'Kaysions,1968,"b""I'm a girl watcher\nI'm a girl watcher\nWatchin' girls go by\nMy my my\nI'm a girl watcher\nI'm a girl watcher\nHere comes one now\nMmmm mmm mmm\nI was just a boy\nWhen I threw away my toys\nI found a new pastime\nTo dwell on\nWhenever I detect\nMembers of the other s**\nI play the game I do so well oh\nI'm a girl watcher\nI'm a girl watcher\nWatchin' girls go by\nMy my my\nI'm a girl watcher\nI'm a girl watcher\nHere comes one now\nHello there female\nMy my but you do look swell\nCould you please walk\nA little slower\nI wonder if you know\nThat you're putting on a show\nCould you please walk\nA little closer\nI'm a girl watcher\nI'm a girl watcher\nWatchin' girls go by\nMy my my\nI'm a girl watcher\nI'm a girl watcher\nHere comes one now\nMmm mmm mmm"""
46,(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin,1968,"b""Baby baby sweet baby\nThere's something that I just got to say\nBaby baby sweet baby\nYou left me hurtin' in a real cold way\nSpeak your name\nAnd I'll feel a thrill\nYou said I do\nAnd I said I will\nI tell you that I'll stay true\nAnd give you just a little time\nWait on me baby\nI want you to be all mine\nI just get so blue\nSince you've been gone ah baby\nSince you've been gone yeah\nBaby baby sweet baby\nI didn't mean to run you away\nIt was pride on my lips\nBut not in my heart\nTo say the things that made you stray\nBut ah baby\nHey hey hear me hear me now\nI don't know what I'm gonna do\nYeah to get you back somehow\nAnd I'm trying\nTake me back\nConsider me please\nIf you walk in that door\nI can get up off my knees\nBut I've just been so blue\nSince you've been gone\nHey baby since you've been gone\nYeah now I've been so lonely\nBaby since you've been gone\nYeah now and I've been so lonely\nHey baby since you've been gone\nYeah baby baby baby baby baby sweet sweet baby\nSince you've been gone yeah now\nBaby baby baby baby baby baby sweet sweet baby\nSince you've been gone yeah"""
47,Green Tambourine,The Lemon Pipers,1968,"b""Drop your silver in my tambourine\nHelp a poor man fill a pretty dream\nGive me pennies I'll take anything\nNow listen while I play-play-play-play-play\nMy green tambourine\nWatch the jingle jangle start to shine\nReflections of the music that is mine\nWhen you toss a coin you'll hear it sing\nNow listen while I play-play-play-play-play\nMy green tambourine\nDrop a dime before I walk away\nAny song you want I'll gladly play\nMoney feeds my music machine\nNow listen while I play-play-play-play-play\nMy green tambourine\nListen and I'll play-play-play-play-play"""
48,1 2 3 Red Light,1910 Fruitgum Company,1968,"b""Ev'ry time I try to prove I love you\n1 2 3 Red Light\nYou stop me.\nBaby you ain't right to stop me\n1 2 3 Red Light you stop me\nEv'ry time I make a move to love you\n1 2 3 Red Light you stop me\nBaby ev'ry night you stop me\n1 2 3 Red Light\nStop the game you've got too much to lose\nIf you stop me again that's when we might end\nSo please don't refuse\nEv'ry time I make a move to love you\n1 2 3 Red Light don't stop me\nBaby you ain't right to stop me\n1 2 3 Red Light won't stop me\nEv'ry time I try to prove I love you\n1 2 3 Red Light won't stop me\nWhen I know I'm right don't stop me\n1 2 3 Red Light"""
49,Reach out of the Darkness,Friend,1968,"b""I think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nReach out in the darkness\nReach out in the darkness\nReach out in the darkness\nAnd you may find a friend\nI knew a man that I did not care for\nAnd then one day this man gave me a call\nWe sat and talked about things on our mind\nAnd now this man he is a friend of mine\nReach out in the darkness\nReach out in the darkness\nReach out in the darkness\nAnd you may find a friend\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nDon't be afraid of love\nDon't be afraid\nDon't be afraid don't be afraid to love\nListen to me\nEverybody needs a little love\nEverybody needs somebody\nThat they can be thinking of\nNow reach out!\nReach out in the darkness\nReach out in the darkness\nReach out in the darkness\nAnd you may find a friend\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together\nI think it's so groovy now\nThat people are finally getting together\nI think it's so wonderful and how\nThat people are finally getting together"""
50,Jumpin' Jack Flash,The Rolling Stones,1968,"b""One two!\nI was born in a crossfire hurricane\nAnd I howled at the maw in the drivin' rain\nBut it's all right now in fact it's a gas\nBut it's all right I'm Jumpin' Jack Flash\nIt's a gas gas gas\nI was raised by a toothless bearded hag\nI was schooled with a strap right across my back\nBut it's all right now in fact it's a gas\nBut it's all right I'm Jumpin' Jack Flash\nIt's a gas gas gas\nI was drowned I was washed up and left for dead\nI fell down to my feet and I saw they bled\nYeah yeah\nI frowned at the crumbs of a crust of bread.\nYeah yeah yeah\nI was crowned with a spike right thru my head\nMy my yeah\nBut it's all right now in fact it's a gas\nBut it's all right I'm Jumpin' Jack Flash\nIt's a gas gas gas\nJumpin' Jack Flash its a gas\nJumpin' Jack Flash its a gas\nJumpin' Jack Flash its a gas\nJumpin' Jack Flash its a gas"""
51,MacArthur Park,Richard Harris,1968,"b""Spring was never waiting for us girl\nIt ran one step ahead\nAs we followed in the dance\nBetween the parted pages and were pressed\nIn love's hot fevered iron\nLike a striped pair of pants\nMacArthur's Park is melting in the dark\nAll the sweet green icing flowing down\nSomeone left the cake out in the rain\nI don't think that I can take it\n'Cause it took so long to bake it\nAnd I'll never have that recipe again\nOh nooo!\nI recall the yellow cotton dress\nFoaming like a wave\nOn the ground around your knees\nThe birds like tender babies in your hands\nAnd the old men playing checkers\nBy the trees\nMacArthur's Park is melting in the dark\nAll the sweet green icing flowing down\nSomeone left the cake out in the rain\nI don't think that I can take it\n'Cause it took so long to bake it\nAnd I'll never have that recipe again\nOh nooo!\nThere will be another song for me\nFor I will sing it\nThere will be another dream for me\nSomeone will bring it\nI will drink the wine while it is warm\nAnd never let you catch me\nLooking at the sun\nAnd after all the loves of my life\nAfter all loves of my life\nYou'll be the one\nI will take my life into my hands\nAnd I will use it\nI will win the worship in their eyes\nAnd I will lose it\nI will have the things that I desire\nAnd my passion flow like rivers through the sky\nOh and after all the loves of my life\nAfter all the loves in my life\nI'll be thinking of you\nAnd wondering why\nMacArthur's Park is melting in the dark\nAll the sweet green icing flowing down\nSomeone left the cake out in the rain\nI don't think that I can take it\nCause it took so long to bake it\nAnd I'll never have that recipe again\nOh nooo!\nOh nooooooooooooo!\nAaaaaaaaaaa-gainnnnnnnnnnnnn"""
52,Light My Fire,José Feliciano,1968,"b""You know that it would be untrue\nYou know that I would be a liar\nIf I was to say to you hey\nGirl we couldn't get much higher\nCome on baby light my fire\nCome on baby light my fire\nTry to set the night on fire\nMm the time for hesitation's through\nThere's no time to wallow in the mire\nDarling we could only lose\nAnd our love become a funeral pyre\nCome on baby light my fire\nCome on baby light my fire\nTry to set the night on fire\nWell you know that it would be untrue\nAnd you know that I would be a liar\nIf I was to go and tell you\nMama we couldn't get much higher\nYeah come on baby light my fire\nCome on baby light my fire yeah\nTry to set the night on fire hey\nHey come on baby light light my fire yeah\nCome on babe light my fire\nDon't you know it's all right?\nLight my fire light my fire light my fire\nOh light my fire light my fire light my fire yeah girl\nGirl you better light my fire yeah\nYou better light you better light you better light my fire\nAnd we're gonna get much higher\nOh come on girl\nYou know I love you girl\nYou know I need you babe\nCome on light light light light my fire\nLight my fire\nA-light my fire\nLight my fire light my fire light my fire\nLight light light light light my light my fire"""
53,I Love You,People!,1968,"b""I love you I love you I love you yes I do\nBut the words won't come & I don't know what to say\nI should tell you I love you I do\nMy words should explain but my words won't come\nI shouldn't hide my love deep inside\nMy words should explain but my words won't come\nI should tell you just how I feel & I keep tryin'\nBut something holds me back when I try to tell you\nCHORUS:\nI love you I love you I love you yes I do\nI love you I love you I love you yes I do\nBut the words won't come & I don't know what to say\nIf I can find the words in my mind\nThe words could explain but the words won't come\nIf you can see what you mean to me\nMy words should explain but my words won't come\n& oh how hard I try to tell you I love you\nBut something holds me back when I try to tell you\n& I don't know what to say\n& oh how hard I try to tell you I love you\nBut something holds me back when I try to tell you"""
54,Take Time to Know Her,Percy Sledge,1968,"b'I found a woman\nI felt I truly loved\nShe was everything\nI\'d ever been dreaming of\nBut she was bad I didn\'t know it\nHer pretty smile never did show it\nAll I knew is what I could see\nAnd I knew I wanted her for me\nI took her home to mama\nMama wanted to see my future bride\nWell she looked at us both\nAnd then she called me to her side\nShe said ""Son take time to know her\nIt\'s not an overnight fling\nTake time to know her\nPlease don\'t rush into this thing""\nBut I didn\'t listen to mama\nI went straight to the church\nI just couldn\'t wait to have a little girl of mine\nWhen I got off from work\nThe preacher was there\nSo was my future bride\nHe looked at us both\nAnd then he called me to his side\nHe said ""Son take time to know her\nIt\'s not an overnight fling\nYou better take time to know her\nPlease please don\'t rush into this thing""\nWhen it look like every thing was gonna turn out all right\nAnd then I came home a little early one night\nAnd there she was kissin\' on another man\nNow I know what mama meant when she took me by the hand\nAnd said son take time to know her\nIt\'s not an overnight fling\nTake time to know her\nPlease don\'t rush into this thing\nTake time to know her\nIt\'s not an overnight fling\nTake time to know her'"
55,Pictures of Matchstick Men,Status Quo,1968,"b""When I look up to the sky\nI see your eyes a funny kind of yellow\nI rush home to bed I soak my head\nI see your face underneath my pillow\nI wake next morning tired still yawning\nSee your face come peeping through my window\nPictures of matchstick men and you\nMirages of matchstick men and you\nAll I ever see is them and you\nWindows echo your reflection\nWhen I look in their direction gone\nWhen will this haunting stop?\nYour face it just won't leave me alone\nPictures of matchstick men and you\nMirages of matchstick men and you\nAll I ever see is them and you\nYou in the sky you with this guy\nYou make men cry you lie\nYou in the sky you with this guy\nYou make men cry you lie\nPictures of matchstick men\nPictures of matchstick men\nPictures of matchstick men\nPictures of matchstick men"""
56,Summertime Blues,Blue Cheer,1968,"b""Lord I gotta raise a fuss\nLord I gotta raise a holler\nAbout workin' all summer\nJust to try the earn a dollar\nWell Lord I tried to call my baby\nTry to get a date...\nSometimes I wonder what I'm gonna do\nBut there ain't no cure\nFor the summertimes blues\nWell my mom and papa told me son you gotta make some money\nWell if you wanna use the car to go a ridin' next sunday\nOh Lord I didn't go to work I told the boss I was sick\nSometimes I wonder what I'm gonna do\nBut there ain't no cure\nFor the summertimes blues\nI gotta take three weeks I gotta have a fine vacation\nI gotta take my problems to the United Nations\nI done told my congress man and he said quote \nSometimes I wonder what I'm gonna do\nBut there ain't no cure\nFor the summertimes blues\nI gotta take three weeks I gotta have a fine vacation\nI gotta take my problems to the United Nations\nI done told my congressman and he said quote \nNo there ain't no cure\nSometimes I wonder what I'm gonna do\nBut there ain't no cure\nFor the summertimes blues. Woah there ain't no cure"""
57,Ain't Nothing Like the Real Thing,Marvin Gaye,1968,"b""Ain't nothing like the real thing baby\nAin't nothing like the real thing\nAin't nothing like the real thing baby\nAin't nothing like the real thing\nI got your picture hangin' on the wall\nBut it can't see or come to me when I call your name\nI realize it's just a picture in a frame\nI read your letters when you're not here\nBut they don't move me and they don't groove me like when I hear\nYour sweet voice whispering in my ear\nAin't nothing like the real thing baby\nAin't nothing like the real thing\nI play the game of fantasy\nI pretend but I know in reality\nI need the shelter of your arms to comfort me\nNo other sound is quite the same as your name\nNo touch can do half as much\n: To make me feel better\n: So let's stay together\nI got some memories to look back on\nAnd though they help me when you phone I'm well aware\nNothing can take your place of being there\nSo let me get the real thing\nSo let me get the real thing\nAin't nothing like the real thing baby\nAin't nothing like the real thing\nAin't nothing like the real thing baby\nAin't nothing like the real thing"""
58,I Got the Feelin',James Brown,1968,"b'I got the feelin\'!\nBaby baby\nI got the feelin\'!\nYou don\'t know what you do to me\nPeople are heavy down in misery\nHey yeah alright\nHey hey good lord\nI got the feelin\' baby\nBaby sometimes I\'m down\nMy heart I\'m around the town\nI\'m level with the ground baby\nI said level with the ground\nWell baby you treat me bad\nNo no. I know no\nYou don\'t mean it now\nSometimes I roam\nBut I\'ll be coming back home\nSometimes I seem to be fly\nI just don\'t know when to say ""bye bye""\nHey baby baby\nI got that feelin\' baby\nI have it alright\nBaby baby baby\nBaby baby baby\nBaby baby baby\nBaby baby\nCome on now\nCome on now\nOh oh oh...'"
