Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,na
55,It Ends Tonight,The All-American Rejects,2007,sadness,14.28571429,8.928571429,7.142857143,16.07142857,5.357142857,25,8.928571429,12.5,1.785714286,0
56,A Bay Bay,Hurricane Chris,2007,trust,19.29824561,8.771929825,1.754385965,12.28070175,10.52631579,15.78947368,8.771929825,21.05263158,1.754385965,0
57,Because of You,Ne-Yo,2007,trust,0,10.25641026,0,15.38461538,12.82051282,17.94871795,5.128205128,35.8974359,2.564102564,0
58,I Tried,Bone Thugs-n-Harmony,2007,sadness,13.04347826,11.30434783,7.826086957,15.65217391,8.695652174,17.39130435,7.826086957,17.39130435,0.869565217,0
59,Welcome to the Black Parade,My Chemical Romance,2007,sadness,9.183673469,10.20408163,6.12244898,14.28571429,10.20408163,23.46938776,12.24489796,13.26530612,1.020408163,0
60,Shawty,Plies,2007,trust,13.20754717,9.433962264,11.32075472,9.433962264,18.86792453,11.32075472,1.886792453,22.64150943,1.886792453,0
61,Chasing Cars,Snow Patrol,2007,anger,20,8,20,4,12,16,0,16,4,0
62,Beautiful Liar,Beyonc̩,2007,joy,10.71428571,10.71428571,16.07142857,16.07142857,21.42857143,16.07142857,5.357142857,1.785714286,1.785714286,0
63,SexyBack,Justin Timberlake,2007,anticipation,12.19512195,24.3902439,0,12.19512195,21.95121951,4.87804878,7.317073171,14.63414634,2.43902439,0
64,Keep Holding On,Avril Lavigne,2007,fear,13.33333333,0,0,46.66666667,0,6.666666667,0,26.66666667,6.666666667,0
65,Let It Go,Keyshia Cole,2007,trust,18.05555556,9.722222222,6.944444444,6.944444444,13.88888889,8.333333333,6.944444444,27.77777778,1.388888889,0
66,Apologize,Timbaland,2007,sadness,2.083333333,4.166666667,0,8.333333333,2.083333333,52.08333333,6.25,22.91666667,2.083333333,0
67,Bubbly,Colbie Caillat,2007,anticipation,4.761904762,20.63492063,11.11111111,6.349206349,20.63492063,6.349206349,14.28571429,14.28571429,1.587301587,0
68,Like a Boy,Ciara,2007,disgust,19.68503937,1.57480315,22.83464567,21.25984252,3.937007874,22.83464567,1.57480315,5.511811024,0.787401575,0
69,Who Knew,Pink,2007,trust,6.976744186,16.27906977,0,4.651162791,23.25581395,4.651162791,13.95348837,27.90697674,2.325581395,0
70,Never Again,Kelly Clarkson,2007,trust,10.20408163,12.24489796,2.040816327,10.20408163,14.28571429,18.36734694,8.163265306,22.44897959,2.040816327,0
71,Promise,Ciara,2007,joy,14.81481481,7.407407407,17.28395062,4.938271605,20.98765432,12.34567901,2.469135802,18.51851852,1.234567901,0
72,Bed,J. Holiday,2007,joy,7.317073171,21.95121951,0,7.317073171,34.14634146,4.87804878,7.317073171,14.63414634,2.43902439,0
73,Throw Some D's,Rich Boy,2007,anger,22.4137931,8.620689655,12.06896552,8.620689655,8.620689655,8.620689655,12.06896552,17.24137931,1.724137931,0
74,Rehab,Amy Winehouse,2007,sadness,10,10,3.333333333,10,16.66666667,23.33333333,10,13.33333333,3.333333333,0
75,Big Shit Poppin' (Do It),T.I.,2007,anger,30.25210084,8.403361345,29.41176471,10.08403361,1.680672269,10.08403361,4.201680672,5.042016807,0.840336134,0
76,No One,Alicia Keys,2007,anticipation,7.142857143,21.42857143,0,21.42857143,0,21.42857143,0,21.42857143,7.142857143,0
77,The Great Escape,Boys Like Girls,2007,trust,4.109589041,20.54794521,6.849315068,15.06849315,10.95890411,5.479452055,9.589041096,26.02739726,1.369863014,0
78,2 Step,Unk,2007,anticipation,11.76470588,29.41176471,2.941176471,17.64705882,11.76470588,0,8.823529412,14.70588235,2.941176471,0
79,Walk Away (Remember Me),Paula DeAnda,2007,joy,9.195402299,9.195402299,8.045977011,11.49425287,19.54022989,11.49425287,11.49425287,18.3908046,1.149425287,0
80,Go Getta,Young Jeezy,2007,anger,28.76712329,4.109589041,27.39726027,13.69863014,4.109589041,13.69863014,2.739726027,4.109589041,1.369863014,0
81,Here (In Your Arms),Hellogoodbye,2007,joy,0,0,0,0,40,35,20,0,5,0
82,On the Hotline,Pretty Ricky,2007,joy,7.407407407,20.37037037,7.407407407,3.703703704,29.62962963,3.703703704,7.407407407,18.51851852,1.851851852,0
83,Wind It Up,Gwen Stefani,2007,anticipation,13.33333333,23.33333333,3.333333333,13.33333333,3.333333333,13.33333333,6.666666667,20,3.333333333,0
84,Cyclone,Baby Bash,2007,fear,7.216494845,8.24742268,2.06185567,35.05154639,6.18556701,3.092783505,27.83505155,9.278350515,1.030927835,0
85,Break It Off,Rihanna,2007,disgust,12,14.66666667,36,5.333333333,8,4,6.666666667,12,1.333333333,0
86,First Time,Lifehouse,2007,anticipation,9.090909091,21.59090909,7.954545455,12.5,18.18181818,10.22727273,10.22727273,9.090909091,1.136363636,0
87,Ayo Technology,50 Cent,2007,trust,14.28571429,19.48051948,5.194805195,6.493506494,10.38961039,6.493506494,11.68831169,24.67532468,1.298701299,0
88,Outta My System,Bow Wow,2007,trust,15,15,5,10,11.66666667,10,1.666666667,30,1.666666667,0
89,Teardrops on My Guitar,Taylor Swift,2007,joy,2.777777778,11.11111111,5.555555556,0,33.33333333,2.777777778,16.66666667,25,2.777777778,0
90,Shut Up and Drive,Rihanna,2007,fear,15.94202899,14.49275362,8.695652174,20.28985507,4.347826087,15.94202899,14.49275362,4.347826087,1.449275362,0
91,Snow (Hey Oh),Red Hot Chili Peppers,2007,anticipation,3.703703704,25.92592593,0,11.11111111,20.98765432,6.172839506,6.172839506,24.69135802,1.234567901,0
92,Money Maker,Ludacris,2007,anticipation,17.07317073,19.51219512,5.365853659,6.829268293,15.6097561,3.902439024,11.70731707,19.51219512,0.487804878,0
93,Kiss Kiss,Chris Brown,2007,joy,19.76047904,21.55688623,3.592814371,2.994011976,23.95209581,3.592814371,21.55688623,2.395209581,0.598802395,0
94,Far Away,Nickelback,2007,anticipation,0,39.13043478,0,8.695652174,17.39130435,8.695652174,8.695652174,13.04347826,4.347826087,0
95,Rock Yo Hips,Crime Mob,2007,anticipation,16.21621622,18.91891892,12.16216216,10.81081081,14.86486486,4.054054054,5.405405405,16.21621622,1.351351351,0
96,LoveStoned,Justin Timberlake,2007,anger,24,4,9.333333333,10.66666667,20,12,5.333333333,13.33333333,1.333333333,0
97,Better than Me,Hinder,2007,anticipation,22.22222222,27.77777778,2.777777778,2.777777778,5.555555556,8.333333333,2.777777778,25,2.777777778,0
98,Paralyzer,Finger Eleven,2007,sadness,15.38461538,11.53846154,0,15.38461538,7.692307692,23.07692308,19.23076923,3.846153846,3.846153846,0
99,That's That,Snoop Dogg,2007,anger,27.77777778,8.333333333,26.85185185,3.703703704,7.407407407,6.481481481,7.407407407,11.11111111,0.925925926,0
100,Same Girl,R. Kelly,2007,anger,23.07692308,5.769230769,15.38461538,3.846153846,19.23076923,9.615384615,3.846153846,17.30769231,1.923076923,0
1,Low,Flo Rida,2008,anger,29.62962963,11.11111111,3.703703704,14.81481481,11.11111111,7.407407407,9.259259259,11.11111111,1.851851852,0
2,Bleeding Love,Leona Lewis,2008,sadness,1.492537313,2.23880597,19.40298507,23.88059701,14.17910448,26.11940299,0.746268657,11.19402985,0.746268657,0
3,No One,Alicia Keys,2008,anticipation,7.142857143,21.42857143,0,21.42857143,0,21.42857143,0,21.42857143,7.142857143,0
4,Lollipop,Lil Wayne,2008,disgust,12.5984252,8.661417323,26.77165354,6.299212598,16.53543307,7.874015748,8.661417323,11.81102362,0.787401575,0
5,Apologize,Timbaland,2008,sadness,2.083333333,4.166666667,0,8.333333333,2.083333333,52.08333333,6.25,22.91666667,2.083333333,0
6,No Air,Jordin Sparks,2008,trust,0,15.78947368,0,5.263157895,10.52631579,10.52631579,15.78947368,36.84210526,5.263157895,0
7,Love Song,Sara Bareilles,2008,joy,3.846153846,7.692307692,0,0,50,3.846153846,19.23076923,11.53846154,3.846153846,0
8,Love in This Club,Usher,2008,joy,7.317073171,14.63414634,4.87804878,4.87804878,41.46341463,4.87804878,4.87804878,14.63414634,2.43902439,0
9,With You,Chris Brown,2008,joy,6.153846154,15.38461538,1.538461538,1.538461538,32.30769231,9.230769231,9.230769231,23.07692308,1.538461538,0
10,Forever,Chris Brown,2008,joy,1.724137931,13.79310345,1.724137931,3.448275862,34.48275862,12.06896552,5.172413793,25.86206897,1.724137931,0
11,Sexy Can I,Ray J,2008,joy,15.78947368,13.15789474,15.78947368,7.894736842,23.68421053,5.263157895,5.263157895,10.52631579,2.631578947,0
12,Take a Bow,Rihanna,2008,trust,3.636363636,20,9.090909091,0,18.18181818,7.272727273,10.90909091,29.09090909,1.818181818,0
13,Viva la Vida,Coldplay,2008,trust,13.33333333,6.666666667,11.11111111,17.77777778,8.888888889,11.11111111,2.222222222,26.66666667,2.222222222,0
14,I Kissed a Girl,Katy Perry,2008,trust,2.43902439,19.51219512,0,2.43902439,24.3902439,0,17.07317073,31.70731707,2.43902439,0
15,Whatever You Like,T.I.,2008,joy,0,13.33333333,8.888888889,6.666666667,31.11111111,13.33333333,11.11111111,13.33333333,2.222222222,0
16,Disturbia,Rihanna,2008,sadness,6.593406593,3.296703297,38.46153846,7.142857143,1.098901099,39.56043956,1.098901099,2.197802198,0.549450549,0
17,Don't Stop the Music,Rihanna,2008,trust,0.943396226,8.490566038,0,6.603773585,26.41509434,25.47169811,0.943396226,30.18867925,0.943396226,0
18,Pocketful of Sunshine,Natasha Bedingfield,2008,joy,1.666666667,16.66666667,0,16.66666667,23.33333333,1.666666667,16.66666667,21.66666667,1.666666667,0
19,Kiss Kiss,Chris Brown,2008,joy,19.76047904,21.55688623,3.592814371,2.994011976,23.95209581,3.592814371,21.55688623,2.395209581,0.598802395,0
20,Closer,Ne-Yo,2008,trust,4,16,4,16,8,8,16,24,4,0
21,Bubbly,Colbie Caillat,2008,anticipation,4.761904762,20.63492063,11.11111111,6.349206349,20.63492063,6.349206349,14.28571429,14.28571429,1.587301587,0
22,Touch My Body,Mariah Carey,2008,joy,12.24489796,12.24489796,6.12244898,6.12244898,20.40816327,6.12244898,14.28571429,20.40816327,2.040816327,0
23,4 Minutes,Madonna,2008,anticipation,4.545454545,38.63636364,11.36363636,4.545454545,6.818181818,6.818181818,4.545454545,20.45454545,2.272727273,0
24,So What,Pink,2008,trust,14.03508772,17.54385965,1.754385965,12.28070175,8.771929825,5.263157895,10.52631579,28.07017544,1.754385965,0
25,Paralyzer,Finger Eleven,2008,sadness,15.38461538,11.53846154,0,15.38461538,7.692307692,23.07692308,19.23076923,3.846153846,3.846153846,0
26,Clumsy,Fergie,2008,joy,8.333333333,11.11111111,8.333333333,8.333333333,44.44444444,8.333333333,2.777777778,5.555555556,2.777777778,0
27,I'm Yours,Jason Mraz,2008,anticipation,15.78947368,23.68421053,7.894736842,0,18.42105263,13.15789474,2.631578947,15.78947368,2.631578947,0
28,Leavin',Jesse McCartney,2008,trust,6.818181818,9.090909091,6.818181818,0,20.45454545,13.63636364,6.818181818,34.09090909,2.272727273,0
29,Dangerous,Kardinal Offishall,2008,fear,12.90322581,3.225806452,12.90322581,33.33333333,5.376344086,17.20430108,4.301075269,9.677419355,1.075268817,0
30,Tattoo,Jordin Sparks,2008,fear,14.03508772,17.54385965,8.771929825,26.31578947,1.754385965,24.56140351,3.50877193,1.754385965,1.754385965,0
31,See You Again,Miley Cyrus,2008,anticipation,5.714285714,48.57142857,2.857142857,5.714285714,14.28571429,5.714285714,2.857142857,11.42857143,2.857142857,0
32,Shake It,Metro Station,2008,sadness,8,8,8,12,16,20,12,12,4,0
33,Stop and Stare,OneRepublic,2008,anticipation,4.761904762,28.57142857,9.523809524,14.28571429,4.761904762,14.28571429,4.761904762,14.28571429,4.761904762,0
34,Take You There,Sean Kingston,2008,fear,10.25641026,15.38461538,10.25641026,23.07692308,5.128205128,17.94871795,10.25641026,5.128205128,2.564102564,0
35,Paper Planes,M.I.A.,2008,anger,20.37037037,17.59259259,5.555555556,5.555555556,12.96296296,5.555555556,18.51851852,12.96296296,0.925925926,0
36,Hot n Cold,Katy Perry,2008,anger,19.17808219,12.32876712,1.369863014,12.32876712,15.06849315,8.219178082,13.69863014,16.43835616,1.369863014,0
37,Live Your Life,T.I.,2008,joy,9.523809524,20,4.761904762,8.571428571,20.95238095,6.666666667,7.619047619,20.95238095,0.952380952,0
38,Bust It Baby (Part 2),Plies,2008,joy,9.523809524,9.523809524,7.142857143,10.71428571,32.14285714,5.952380952,9.523809524,14.28571429,1.19047619,0
39,American Boy,Estelle,2008,disgust,13.59223301,7.766990291,22.33009709,7.766990291,21.3592233,5.825242718,9.708737864,10.67961165,0.970873786,0
40,Got Money,Lil Wayne,2008,joy,15.78947368,13.15789474,6.140350877,9.649122807,18.42105263,9.649122807,11.40350877,14.9122807,0.877192982,0
41,Our Song,Taylor Swift,2008,trust,0,10.25641026,0,0,23.07692308,20.51282051,15.38461538,28.20512821,2.564102564,0
42,Damaged,Danity Kane,2008,anticipation,20.45454545,22.72727273,9.090909091,13.63636364,9.090909091,11.36363636,0,11.36363636,2.272727273,0
43,A Milli,Lil Wayne,2008,disgust,17.69230769,6.923076923,22.30769231,15.38461538,4.615384615,16.92307692,4.615384615,10.76923077,0.769230769,0
44,Sorry,Buckcherry,2008,sadness,9.803921569,9.803921569,11.76470588,11.76470588,23.52941176,25.49019608,5.882352941,0,1.960784314,0
45,Independent,Webbie,2008,trust,14.54545455,11.81818182,15.45454545,7.272727273,12.72727273,8.181818182,8.181818182,20.90909091,0.909090909,0
46,Can't Believe It,T-Pain,2008,anger,18.86792453,5.660377358,9.433962264,11.32075472,9.433962264,15.09433962,13.20754717,15.09433962,1.886792453,0
47,Like You'll Never See Me Again,Alicia Keys,2008,anticipation,1.587301587,42.85714286,1.587301587,1.587301587,22.22222222,1.587301587,14.28571429,12.6984127,1.587301587,0
48,Teardrops on My Guitar,Taylor Swift,2008,joy,2.777777778,11.11111111,5.555555556,0,33.33333333,2.777777778,16.66666667,25,2.777777778,0
49,When I Grow Up,Pussycat Dolls,2008,joy,3.191489362,25.53191489,4.255319149,3.191489362,29.78723404,1.063829787,2.127659574,29.78723404,1.063829787,0
50,Sexual Eruption,Snoop Dogg,2008,anger,28.40909091,5.681818182,4.545454545,26.13636364,1.136363636,4.545454545,22.72727273,5.681818182,1.136363636,0
51,What You Got,Colby O'Donis,2008,anger,35,5,8.75,8.75,16.25,6.25,3.75,15,1.25,0
52,It's Not My Time,3 Doors Down,2008,anticipation,15.78947368,36.84210526,0,15.78947368,10.52631579,0,0,15.78947368,5.263157895,0
53,Better in Time,Leona Lewis,2008,anticipation,15,25,1.666666667,6.666666667,16.66666667,6.666666667,8.333333333,18.33333333,1.666666667,0
54,Crank That (Soulja Boy),Soulja Boy Tell 'Em,2008,fear,2.380952381,43.65079365,2.380952381,45.23809524,0.793650794,1.587301587,1.587301587,1.587301587,0.793650794,0
55,Shadow of the Day,Linkin Park,2008,anticipation,0,24.48979592,0,0,24.48979592,0,24.48979592,24.48979592,2.040816327,0
56,Sweetest Girl (Dollar Bill),Wyclef Jean,2008,trust,14.37908497,19.60784314,1.960784314,5.882352941,15.68627451,7.843137255,11.76470588,22.22222222,0.653594771,0
57,Miss Independent,Ne-Yo,2008,joy,4.761904762,16.66666667,0,9.523809524,30.95238095,11.9047619,0,23.80952381,2.380952381,0
58,Fall for You,Secondhand Serenade,2008,sadness,8.333333333,8.333333333,0,11.11111111,11.11111111,33.33333333,0,25,2.777777778,0
59,In the Ayer,Flo Rida,2008,anger,31.03448276,6.896551724,13.79310345,3.448275862,10.34482759,1.724137931,5.172413793,25.86206897,1.724137931,0
60,Say,John Mayer,2008,anger,31.25,6.25,6.25,25,6.25,6.25,0,12.5,6.25,0
61,One Step at a Time,Jordin Sparks,2008,anticipation,6.451612903,38.70967742,3.225806452,4.838709677,14.51612903,11.29032258,6.451612903,12.90322581,1.612903226,0
62,Hate That I Love You,Rihanna,2008,joy,17.64705882,3.921568627,18.62745098,14.70588235,19.60784314,15.68627451,4.901960784,3.921568627,0.980392157,0
63,Superstar,Lupe Fiasco,2008,trust,14.28571429,14.28571429,1.428571429,12.85714286,20,2.857142857,4.285714286,28.57142857,1.428571429,0
64,Suffocate,J. Holiday,2008,joy,12.90322581,19.35483871,6.451612903,0,32.25806452,12.90322581,9.677419355,3.225806452,3.225806452,0
65,Let It Rock,Kevin Rudolf,2008,anticipation,12,18.66666667,12,13.33333333,9.333333333,13.33333333,2.666666667,17.33333333,1.333333333,0
66,Get Like Me,David Banner,2008,trust,12.85714286,11.42857143,8.571428571,14.28571429,10,11.42857143,11.42857143,18.57142857,1.428571429,0
67,Realize,Colbie Caillat,2008,anticipation,0,46.66666667,0,0,20,0,0,26.66666667,6.666666667,0
68,Put On,Young Jeezy,2008,trust,16.25,13.75,12.5,11.25,10,10,3.75,21.25,1.25,0
69,The Time of My Life,David Cook,2008,anticipation,2.702702703,59.45945946,2.702702703,2.702702703,8.108108108,8.108108108,5.405405405,8.108108108,2.702702703,0
70,Lolli Lolli (Pop That Body),Three 6 Mafia,2008,surprise,28.76712329,5.479452055,1.369863014,5.479452055,4.109589041,5.479452055,39.7260274,8.219178082,1.369863014,0
71,Cyclone,Baby Bash,2008,fear,7.216494845,8.24742268,2.06185567,35.05154639,6.18556701,3.092783505,27.83505155,9.278350515,1.030927835,0
72,Love Like This,Natasha Bedingfield,2008,joy,6.382978723,12.76595745,6.382978723,6.382978723,40.42553191,8.510638298,4.255319149,12.76595745,2.127659574,0
73,Burnin' Up,Jonas Brothers,2008,joy,21.42857143,3.571428571,0,17.85714286,28.57142857,7.142857143,3.571428571,14.28571429,3.571428571,0
74,Love Lockdown,Kanye West,2008,joy,8.943089431,4.06504065,10.56910569,12.19512195,29.26829268,12.19512195,9.756097561,12.19512195,0.81300813,0
75,I Luv Your Girl,The-Dream,2008,anger,22.89156627,4.819277108,21.68674699,18.07228916,6.024096386,14.45783133,3.614457831,7.228915663,1.204819277,0
76,Crush,David Archuleta,2008,sadness,12.5,9.375,3.125,12.5,9.375,21.875,12.5,15.625,3.125,0
77,Hypnotized,Plies,2008,anger,19.51219512,14.63414634,7.317073171,19.51219512,12.19512195,7.317073171,2.43902439,14.63414634,2.43902439,0
78,Big Girls Don't Cry,Fergie,2008,trust,1.075268817,21.50537634,1.075268817,0,19.35483871,12.90322581,7.52688172,35.48387097,1.075268817,0
79,Good Life,Kanye West,2008,anticipation,10.6557377,18.03278689,8.196721311,9.836065574,15.57377049,5.737704918,15.57377049,15.57377049,0.819672131,0
80,Womanizer,Britney Spears,2008,trust,13.43283582,5.970149254,1.492537313,11.94029851,17.91044776,14.92537313,4.47761194,28.35820896,1.492537313,0
81,Love Story,Taylor Swift,2008,joy,3.921568627,13.7254902,3.921568627,7.843137255,35.29411765,5.882352941,7.843137255,19.60784314,1.960784314,0
82,Just Fine,Mary J. Blige,2008,anticipation,4.819277108,21.68674699,3.614457831,14.45783133,18.07228916,12.04819277,10.84337349,13.25301205,1.204819277,0
83,Piece of Me,Britney Spears,2008,fear,26.66666667,6.666666667,0,40,0,0,13.33333333,6.666666667,6.666666667,0
84,The Boss,Rick Ross,2008,anticipation,14.51612903,19.35483871,8.064516129,9.677419355,16.12903226,4.838709677,8.064516129,17.74193548,1.612903226,0
85,All Summer Long,Kid Rock,2008,anticipation,9.803921569,43.1372549,3.921568627,1.960784314,21.56862745,1.960784314,3.921568627,11.76470588,1.960784314,0
86,Can't Help but Wait,Trey Songz,2008,anticipation,2.898550725,37.68115942,2.898550725,10.14492754,11.5942029,4.347826087,7.246376812,21.73913043,1.449275362,0
87,In Love with a Girl,Gavin DeGraw,2008,joy,12.5,13.46153846,5.769230769,13.46153846,24.03846154,9.615384615,8.653846154,11.53846154,0.961538462,0
88,My Life,The Game,2008,fear,17.07317073,8.943089431,16.2601626,17.88617886,6.504065041,13.82113821,5.691056911,13.00813008,0.81300813,0
89,I Remember,Keyshia Cole,2008,sadness,12.12121212,0,12.12121212,18.18181818,18.18181818,21.21212121,3.03030303,12.12121212,3.03030303,0
90,Flashing Lights,Kanye West,2008,joy,12.12121212,18.18181818,9.090909091,9.090909091,21.21212121,6.060606061,0,21.21212121,3.03030303,0
91,Mrs. Officer,Lil Wayne,2008,fear,8.333333333,10.41666667,2.083333333,29.16666667,6.25,4.166666667,8.333333333,29.16666667,2.083333333,0
92,7 Things,Miley Cyrus,2008,sadness,13.20754717,7.547169811,9.433962264,15.09433962,16.98113208,20.75471698,9.433962264,5.660377358,1.886792453,0
93,You're Gonna Miss This,Trace Adkins,2008,trust,4.87804878,21.95121951,2.43902439,2.43902439,21.95121951,2.43902439,17.07317073,24.3902439,2.43902439,0
94,Love Remains the Same,Gavin Rossdale,2008,anticipation,9.090909091,25,9.090909091,22.72727273,6.818181818,9.090909091,4.545454545,11.36363636,2.272727273,0
95,Feels Like Tonight,Daughtry,2008,sadness,19.04761905,4.761904762,9.523809524,19.04761905,4.761904762,23.80952381,4.761904762,9.523809524,4.761904762,0
96,The Way I Are,Timbaland,2008,joy,3.571428571,10.71428571,0,0,35.71428571,21.42857143,3.571428571,21.42857143,3.571428571,0
97,Addicted,Saving Abel,2008,joy,6.666666667,0,6.666666667,6.666666667,40,6.666666667,0,26.66666667,6.666666667,0
98,Into the Night,Santana,2008,joy,6.896551724,18.96551724,6.896551724,10.34482759,22.4137931,13.79310345,3.448275862,15.51724138,1.724137931,0
99,Heaven Sent,Keyshia Cole,2008,joy,8,20,0,16,24,4,8,16,4,0
100,She Got It,2 Pistols,2008,anger,20.93023256,11.62790698,16.27906977,6.976744186,18.60465116,6.976744186,6.976744186,9.302325581,2.325581395,0
1,Boom Boom Pow,The Black Eyed Peas,2009,anger,41.93548387,0,19.35483871,16.12903226,0,12.90322581,3.225806452,3.225806452,3.225806452,0
2,Poker Face,Lady Gaga,2009,joy,14.28571429,12.24489796,2.040816327,22.44897959,24.48979592,0,2.040816327,20.40816327,2.040816327,0
3,Just Dance,Lady Gaga,2009,joy,2.040816327,3.06122449,5.102040816,2.040816327,39.79591837,8.163265306,3.06122449,35.71428571,1.020408163,0
4,I Gotta Feeling,The Black Eyed Peas,2009,anticipation,7.589285714,19.64285714,4.017857143,5.357142857,18.75,4.910714286,19.64285714,19.64285714,0.446428571,0
5,Love Story,Taylor Swift,2009,joy,3.921568627,13.7254902,3.921568627,7.843137255,35.29411765,5.882352941,7.843137255,19.60784314,1.960784314,0
6,Right Round,Flo Rida,2009,trust,11.11111111,20.98765432,1.234567901,8.641975309,20.98765432,2.469135802,11.11111111,22.22222222,1.234567901,0
7,I'm Yours,Jason Mraz,2009,anticipation,15.78947368,23.68421053,7.894736842,0,18.42105263,13.15789474,2.631578947,15.78947368,2.631578947,0
8,Single Ladies (Put a Ring on It),Beyonc̩,2009,fear,14.28571429,9.523809524,12.6984127,15.87301587,11.11111111,14.28571429,4.761904762,15.87301587,1.587301587,0
9,Heartless,Kanye West,2009,sadness,9.523809524,4.761904762,7.142857143,7.142857143,2.380952381,45.23809524,2.380952381,19.04761905,2.380952381,0
10,Gives You Hell,The All-American Rejects,2009,disgust,21.11801242,3.726708075,22.98136646,18.01242236,4.968944099,19.25465839,2.48447205,6.832298137,0.621118012,0
11,You Belong with Me,Taylor Swift,2009,joy,10.71428571,17.85714286,0,0,25,14.28571429,7.142857143,21.42857143,3.571428571,0
12,Dead and Gone,T.I.,2009,anger,23.07692308,14.52991453,12.82051282,11.96581197,9.401709402,11.11111111,5.982905983,10.25641026,0.854700855,0
13,You Found Me,The Fray,2009,joy,7.407407407,9.259259259,0,7.407407407,29.62962963,14.81481481,0,29.62962963,1.851851852,0
14,Use Somebody,Kings of Leon,2009,trust,0,18.18181818,0,0,18.18181818,0,18.18181818,36.36363636,9.090909091,0
15,Knock You Down,Keri Hilson,2009,joy,10.52631579,14.03508772,9.649122807,10.52631579,21.05263158,12.28070175,9.649122807,11.40350877,0.877192982,0
16,Blame It,Jamie Foxx,2009,sadness,13.1147541,13.1147541,11.47540984,13.1147541,8.196721311,13.93442623,13.1147541,13.1147541,0.819672131,0
17,I Know You Want Me (Calle Ocho),Pitbull,2009,trust,11.76470588,17.64705882,17.64705882,5.882352941,11.76470588,5.882352941,0,23.52941176,5.882352941,0
18,Live Your Life,T.I.,2009,joy,9.523809524,20,4.761904762,8.571428571,20.95238095,6.666666667,7.619047619,20.95238095,0.952380952,0
19,Kiss Me thru the Phone,Soulja Boy Tell 'Em,2009,joy,0,25,0,0,47.22222222,2.777777778,19.44444444,2.777777778,2.777777778,0
20,Down,Jay Sean,2009,sadness,7.575757576,12.12121212,6.060606061,19.6969697,6.060606061,31.81818182,6.060606061,9.090909091,1.515151515,0
21,The Climb,Miley Cyrus,2009,anticipation,14.28571429,23.80952381,7.142857143,14.28571429,11.9047619,9.523809524,7.142857143,9.523809524,2.380952381,0
22,Best I Ever Had,Drake,2009,trust,11.47540984,19.67213115,3.278688525,1.639344262,18.03278689,4.918032787,8.196721311,31.14754098,1.639344262,0
23,My Life Would Suck Without You,Kelly Clarkson,2009,trust,8.333333333,8.333333333,0,8.333333333,16.66666667,0,0,50,8.333333333,0
24,Halo,Beyonc̩,2009,trust,2.5,17.5,0,15,17.5,5,12.5,27.5,2.5,0
25,Hot n Cold,Katy Perry,2009,anger,19.17808219,12.32876712,1.369863014,12.32876712,15.06849315,8.219178082,13.69863014,16.43835616,1.369863014,0
26,Second Chance,Shinedown,2009,surprise,6.818181818,13.63636364,6.818181818,2.272727273,13.63636364,9.090909091,22.72727273,22.72727273,2.272727273,0
27,Circus,Britney Spears,2009,trust,10.34482759,17.24137931,0,1.724137931,22.4137931,0,15.51724138,31.03448276,1.724137931,0
28,Day 'n' Nite,Kid Cudi,2009,fear,16.66666667,6.666666667,16.66666667,21.11111111,7.777777778,18.88888889,2.222222222,8.888888889,1.111111111,0
29,Party in the U.S.A.,Miley Cyrus,2009,anticipation,5.882352941,23.52941176,11.76470588,17.64705882,5.882352941,17.64705882,5.882352941,5.882352941,5.882352941,0
30,Don't Trust Me,3OH!3,2009,trust,2,2,0,0,14,12,14,54,2,0
31,Run This Town,Jay-Z,2009,trust,11.11111111,11.11111111,4.761904762,14.28571429,11.11111111,12.6984127,9.523809524,23.80952381,1.587301587,0
32,Let It Rock,Kevin Rudolf,2009,anticipation,12,18.66666667,12,13.33333333,9.333333333,13.33333333,2.666666667,17.33333333,1.333333333,0
33,Fire Burning,Sean Kingston,2009,fear,3.125,5.46875,0.78125,28.125,24.21875,6.25,7.03125,24.21875,0.78125,0
34,Whatcha Say,Jason Derulo,2009,trust,0,18.51851852,0,0,18.51851852,7.407407407,18.51851852,33.33333333,3.703703704,0
35,LoveGame,Lady Gaga,2009,joy,8.333333333,12.5,14.58333333,4.166666667,35.41666667,12.5,6.25,4.166666667,2.083333333,0
36,Waking Up in Vegas,Katy Perry,2009,joy,13.51351351,10.81081081,10.81081081,8.108108108,25.67567568,9.459459459,8.108108108,12.16216216,1.351351351,0
37,Birthday Sex,Jeremih,2009,anticipation,5.128205128,29.48717949,0,1.282051282,28.20512821,5.128205128,7.692307692,21.79487179,1.282051282,0
38,Sober,Pink,2009,trust,3.409090909,18.18181818,2.272727273,6.818181818,19.31818182,10.22727273,12.5,26.13636364,1.136363636,0
39,Womanizer,Britney Spears,2009,trust,13.43283582,5.970149254,1.492537313,11.94029851,17.91044776,14.92537313,4.47761194,28.35820896,1.492537313,0
40,Whatever You Like,T.I.,2009,joy,0,13.33333333,8.888888889,6.666666667,31.11111111,13.33333333,11.11111111,13.33333333,2.222222222,0
41,Obsessed,Mariah Carey,2009,anger,25.92592593,7.407407407,7.407407407,16.66666667,7.407407407,18.51851852,3.703703704,11.11111111,1.851851852,0
